PeMA-05142015, 14.5.2015, 9:29
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 1.9307e+03	 7.0000e+01	 3.2246e+00	 3.8884e-01
 1.3895e+03	 7.0000e+01	 3.3134e+00	 3.9289e-01
 1.0000e+03	 7.0000e+01	 3.4023e+00	 3.9216e-01
 7.1969e+02	 7.0000e+01	 3.4905e+00	 3.8682e-01
 5.1795e+02	 7.0000e+01	 3.5759e+00	 3.7735e-01
 3.7276e+02	 7.0000e+01	 3.6587e+00	 3.6423e-01
 2.6827e+02	 7.0000e+01	 3.7370e+00	 3.4829e-01
 1.9307e+02	 7.0000e+01	 3.8106e+00	 3.3033e-01
 1.3895e+02	 7.0000e+01	 3.8795e+00	 3.1095e-01
 1.0000e+02	 7.0000e+01	 3.9431e+00	 2.9083e-01
 7.1969e+01	 7.0000e+01	 4.0018e+00	 2.7050e-01
 5.1795e+01	 7.0000e+01	 4.0551e+00	 2.5050e-01
 3.7276e+01	 7.0000e+01	 4.1039e+00	 2.3114e-01
 2.6827e+01	 7.0000e+01	 4.1477e+00	 2.1306e-01
 1.9307e+01	 7.0000e+01	 4.1867e+00	 1.9673e-01
 1.3895e+01	 7.0000e+01	 4.2214e+00	 1.8268e-01
 1.0000e+01	 7.0000e+01	 4.2518e+00	 1.7193e-01
 7.1969e+00	 7.0000e+01	 4.2782e+00	 1.6559e-01
 5.1795e+00	 7.0000e+01	 4.3008e+00	 1.6457e-01
 3.7276e+00	 7.0000e+01	 4.3206e+00	 1.7068e-01
 2.6827e+00	 7.0000e+01	 4.3370e+00	 1.8648e-01
 1.9307e+00	 7.0000e+01	 4.3513e+00	 2.1499e-01
 1.3895e+00	 7.0000e+01	 4.3633e+00	 2.6074e-01
 1.0000e+00	 7.0000e+01	 4.3751e+00	 3.2879e-01
 7.1969e-01	 7.0000e+01	 4.3833e+00	 4.3124e-01
 5.1795e-01	 7.0000e+01	 4.3975e+00	 5.7181e-01
 3.7276e-01	 7.0000e+01	 4.4161e+00	 7.7132e-01
 2.6827e-01	 7.0000e+01	 4.4388e+00	 1.0479e+00
 1.9307e-01	 7.0000e+01	 4.4779e+00	 1.4266e+00
 1.3895e-01	 7.0000e+01	 4.5406e+00	 1.9393e+00
 1.0000e-01	 7.0000e+01	 4.6383e+00	 2.6136e+00
 7.1969e-02	 7.0000e+01	 4.7941e+00	 3.5324e+00
 5.1795e-02	 7.0000e+01	 5.0126e+00	 4.7350e+00
 3.7276e-02	 7.0000e+01	 5.2885e+00	 6.3113e+00
 2.6827e-02	 7.0000e+01	 5.6514e+00	 8.4042e+00
 1.0000e+07	 6.5000e+01	 2.3056e+00	-4.7367e-02
 7.1969e+06	 6.5000e+01	 2.3021e+00	 2.0674e-02
 5.1795e+06	 6.5000e+01	 2.2869e+00	 2.9278e-02
 3.7276e+06	 6.5000e+01	 2.2889e+00	 3.0987e-02
 2.6827e+06	 6.5000e+01	 2.2888e+00	 4.1982e-02
 1.9307e+06	 6.5000e+01	 2.2958e+00	 5.1561e-02
 1.3895e+06	 6.5000e+01	 2.3083e+00	 5.6892e-02
 1.0000e+06	 6.5000e+01	 2.3168e+00	 6.5325e-02
 7.1969e+05	 6.5000e+01	 2.3334e+00	 7.9426e-02
 5.1795e+05	 6.5000e+01	 2.3484e+00	 8.6302e-02
 3.7276e+05	 6.5000e+01	 2.3654e+00	 9.4004e-02
 2.6827e+05	 6.5000e+01	 2.3839e+00	 1.0277e-01
 1.9307e+05	 6.5000e+01	 2.4043e+00	 1.1267e-01
 1.3895e+05	 6.5000e+01	 2.4271e+00	 1.2385e-01
 1.0000e+05	 6.5000e+01	 2.4519e+00	 1.3637e-01
 7.1969e+04	 6.5000e+01	 2.4796e+00	 1.5039e-01
 5.1795e+04	 6.5000e+01	 2.5105e+00	 1.6577e-01
 3.7276e+04	 6.5000e+01	 2.5449e+00	 1.8256e-01
 2.6827e+04	 6.5000e+01	 2.5831e+00	 2.0057e-01
 1.9307e+04	 6.5000e+01	 2.6256e+00	 2.1971e-01
 1.3895e+04	 6.5000e+01	 2.6729e+00	 2.3969e-01
 1.0000e+04	 6.5000e+01	 2.7249e+00	 2.6008e-01
 7.1969e+03	 6.5000e+01	 2.7820e+00	 2.8040e-01
 5.1795e+03	 6.5000e+01	 2.8442e+00	 3.0005e-01
 3.7276e+03	 6.5000e+01	 2.9115e+00	 3.1848e-01
 2.6827e+03	 6.5000e+01	 2.9834e+00	 3.3498e-01
 1.9307e+03	 6.5000e+01	 3.0593e+00	 3.4879e-01
 1.3895e+03	 6.5000e+01	 3.1383e+00	 3.5944e-01
 1.0000e+03	 6.5000e+01	 3.2199e+00	 3.6651e-01
 7.1969e+02	 6.5000e+01	 3.3027e+00	 3.6979e-01
 5.1795e+02	 6.5000e+01	 3.3856e+00	 3.6928e-01
 3.7276e+02	 6.5000e+01	 3.4673e+00	 3.6519e-01
 2.6827e+02	 6.5000e+01	 3.5470e+00	 3.5806e-01
 1.9307e+02	 6.5000e+01	 3.6245e+00	 3.4826e-01
 1.3895e+02	 6.5000e+01	 3.6990e+00	 3.3645e-01
 1.0000e+02	 6.5000e+01	 3.7698e+00	 3.2314e-01
 7.1969e+01	 6.5000e+01	 3.8372e+00	 3.0881e-01
 5.1795e+01	 6.5000e+01	 3.9008e+00	 2.9389e-01
 3.7276e+01	 6.5000e+01	 3.9609e+00	 2.7857e-01
 2.6827e+01	 6.5000e+01	 4.0173e+00	 2.6324e-01
 1.9307e+01	 6.5000e+01	 4.0699e+00	 2.4822e-01
 1.3895e+01	 6.5000e+01	 4.1189e+00	 2.3331e-01
 1.0000e+01	 6.5000e+01	 4.1639e+00	 2.1999e-01
 7.1969e+00	 6.5000e+01	 4.2048e+00	 2.0790e-01
 5.1795e+00	 6.5000e+01	 4.2418e+00	 1.9801e-01
 3.7276e+00	 6.5000e+01	 4.2755e+00	 1.9147e-01
 2.6827e+00	 6.5000e+01	 4.3054e+00	 1.8884e-01
 1.9307e+00	 6.5000e+01	 4.3316e+00	 1.9313e-01
 1.3895e+00	 6.5000e+01	 4.3547e+00	 2.0532e-01
 1.0000e+00	 6.5000e+01	 4.3749e+00	 2.2979e-01
 7.1969e-01	 6.5000e+01	 4.3921e+00	 2.6868e-01
 5.1795e-01	 6.5000e+01	 4.4082e+00	 3.2865e-01
 3.7276e-01	 6.5000e+01	 4.4227e+00	 4.1811e-01
 2.6827e-01	 6.5000e+01	 4.4387e+00	 5.4644e-01
 1.9307e-01	 6.5000e+01	 4.4567e+00	 7.2554e-01
 1.3895e-01	 6.5000e+01	 4.4798e+00	 9.7906e-01
 1.0000e-01	 6.5000e+01	 4.5179e+00	 1.3146e+00
 7.1969e-02	 6.5000e+01	 4.5809e+00	 1.7900e+00
 5.1795e-02	 6.5000e+01	 4.6744e+00	 2.4153e+00
 3.7276e-02	 6.5000e+01	 4.8188e+00	 3.2507e+00
 2.6827e-02	 6.5000e+01	 5.0289e+00	 4.3640e+00
 1.0000e+07	 6.0000e+01	 2.3028e+00	-5.4452e-02
 7.1969e+06	 6.0000e+01	 2.2987e+00	 1.2833e-02
 5.1795e+06	 6.0000e+01	 2.2824e+00	 2.1783e-02
 3.7276e+06	 6.0000e+01	 2.2833e+00	 2.3458e-02
 2.6827e+06	 6.0000e+01	 2.2820e+00	 3.3935e-02
 1.9307e+06	 6.0000e+01	 2.2875e+00	 4.2834e-02
 1.3895e+06	 6.0000e+01	 2.2983e+00	 4.7288e-02
 1.0000e+06	 6.0000e+01	 2.3050e+00	 5.4552e-02
 7.1969e+05	 6.0000e+01	 2.3188e+00	 6.7528e-02
 5.1795e+05	 6.0000e+01	 2.3315e+00	 7.2974e-02
 3.7276e+05	 6.0000e+01	 2.3458e+00	 7.9038e-02
 2.6827e+05	 6.0000e+01	 2.3614e+00	 8.5915e-02
 1.9307e+05	 6.0000e+01	 2.3785e+00	 9.3636e-02
 1.3895e+05	 6.0000e+01	 2.3974e+00	 1.0243e-01
 1.0000e+05	 6.0000e+01	 2.4178e+00	 1.1235e-01
 7.1969e+04	 6.0000e+01	 2.4408e+00	 1.2348e-01
 5.1795e+04	 6.0000e+01	 2.4657e+00	 1.3578e-01
 3.7276e+04	 6.0000e+01	 2.4935e+00	 1.4933e-01
 2.6827e+04	 6.0000e+01	 2.5245e+00	 1.6412e-01
 1.9307e+04	 6.0000e+01	 2.5588e+00	 1.8002e-01
 1.3895e+04	 6.0000e+01	 2.5971e+00	 1.9695e-01
 1.0000e+04	 6.0000e+01	 2.6391e+00	 2.1456e-01
 7.1969e+03	 6.0000e+01	 2.6855e+00	 2.3277e-01
 5.1795e+03	 6.0000e+01	 2.7364e+00	 2.5097e-01
 3.7276e+03	 6.0000e+01	 2.7917e+00	 2.6888e-01
 2.6827e+03	 6.0000e+01	 2.8515e+00	 2.8590e-01
 1.9307e+03	 6.0000e+01	 2.9156e+00	 3.0155e-01
 1.3895e+03	 6.0000e+01	 2.9834e+00	 3.1527e-01
 1.0000e+03	 6.0000e+01	 3.0543e+00	 3.2652e-01
 7.1969e+02	 6.0000e+01	 3.1277e+00	 3.3500e-01
 5.1795e+02	 6.0000e+01	 3.2030e+00	 3.4048e-01
 3.7276e+02	 6.0000e+01	 3.2790e+00	 3.4294e-01
 2.6827e+02	 6.0000e+01	 3.3547e+00	 3.4242e-01
 1.9307e+02	 6.0000e+01	 3.4297e+00	 3.3931e-01
 1.3895e+02	 6.0000e+01	 3.5030e+00	 3.3409e-01
 1.0000e+02	 6.0000e+01	 3.5744e+00	 3.2693e-01
 7.1969e+01	 6.0000e+01	 3.6439e+00	 3.1865e-01
 5.1795e+01	 6.0000e+01	 3.7109e+00	 3.0939e-01
 3.7276e+01	 6.0000e+01	 3.7753e+00	 2.9968e-01
 2.6827e+01	 6.0000e+01	 3.8372e+00	 2.8960e-01
 1.9307e+01	 6.0000e+01	 3.8968e+00	 2.7917e-01
 1.3895e+01	 6.0000e+01	 3.9539e+00	 2.6882e-01
 1.0000e+01	 6.0000e+01	 4.0088e+00	 2.5880e-01
 7.1969e+00	 6.0000e+01	 4.0611e+00	 2.4864e-01
 5.1795e+00	 6.0000e+01	 4.1104e+00	 2.3917e-01
 3.7276e+00	 6.0000e+01	 4.1572e+00	 2.3037e-01
 2.6827e+00	 6.0000e+01	 4.2010e+00	 2.2295e-01
 1.9307e+00	 6.0000e+01	 4.2419e+00	 2.1774e-01
 1.3895e+00	 6.0000e+01	 4.2798e+00	 2.1562e-01
 1.0000e+00	 6.0000e+01	 4.3136e+00	 2.1786e-01
 7.1969e-01	 6.0000e+01	 4.3437e+00	 2.2792e-01
 5.1795e-01	 6.0000e+01	 4.3714e+00	 2.4664e-01
 3.7276e-01	 6.0000e+01	 4.3956e+00	 2.7900e-01
 2.6827e-01	 6.0000e+01	 4.4183e+00	 3.2869e-01
 1.9307e-01	 6.0000e+01	 4.4390e+00	 4.0478e-01
 1.3895e-01	 6.0000e+01	 4.4581e+00	 5.1216e-01
 1.0000e-01	 6.0000e+01	 4.4792e+00	 6.6885e-01
 7.1969e-02	 6.0000e+01	 4.5096e+00	 8.8544e-01
 5.1795e-02	 6.0000e+01	 4.5469e+00	 1.1866e+00
 3.7276e-02	 6.0000e+01	 4.6067e+00	 1.5900e+00
 2.6827e-02	 6.0000e+01	 4.6928e+00	 2.1479e+00
 1.0000e+07	 5.5000e+01	 2.3019e+00	-6.3679e-02
 7.1969e+06	 5.5000e+01	 2.2969e+00	 6.2589e-03
 5.1795e+06	 5.5000e+01	 2.2798e+00	 1.5368e-02
 3.7276e+06	 5.5000e+01	 2.2797e+00	 1.7022e-02
 2.6827e+06	 5.5000e+01	 2.2773e+00	 2.7073e-02
 1.9307e+06	 5.5000e+01	 2.2815e+00	 3.5410e-02
 1.3895e+06	 5.5000e+01	 2.2909e+00	 3.9160e-02
 1.0000e+06	 5.5000e+01	 2.2960e+00	 4.5692e-02
 7.1969e+05	 5.5000e+01	 2.3079e+00	 5.7604e-02
 5.1795e+05	 5.5000e+01	 2.3187e+00	 6.1942e-02
 3.7276e+05	 5.5000e+01	 2.3309e+00	 6.6720e-02
 2.6827e+05	 5.5000e+01	 2.3441e+00	 7.2114e-02
 1.9307e+05	 5.5000e+01	 2.3584e+00	 7.8155e-02
 1.3895e+05	 5.5000e+01	 2.3742e+00	 8.5040e-02
 1.0000e+05	 5.5000e+01	 2.3912e+00	 9.2815e-02
 7.1969e+04	 5.5000e+01	 2.4101e+00	 1.0151e-01
 5.1795e+04	 5.5000e+01	 2.4305e+00	 1.1126e-01
 3.7276e+04	 5.5000e+01	 2.4531e+00	 1.2207e-01
 2.6827e+04	 5.5000e+01	 2.4783e+00	 1.3397e-01
 1.9307e+04	 5.5000e+01	 2.5061e+00	 1.4689e-01
 1.3895e+04	 5.5000e+01	 2.5369e+00	 1.6080e-01
 1.0000e+04	 5.5000e+01	 2.5708e+00	 1.7560e-01
 7.1969e+03	 5.5000e+01	 2.6083e+00	 1.9110e-01
 5.1795e+03	 5.5000e+01	 2.6495e+00	 2.0706e-01
 3.7276e+03	 5.5000e+01	 2.6946e+00	 2.2317e-01
 2.6827e+03	 5.5000e+01	 2.7435e+00	 2.3910e-01
 1.9307e+03	 5.5000e+01	 2.7963e+00	 2.5440e-01
 1.3895e+03	 5.5000e+01	 2.8531e+00	 2.6879e-01
 1.0000e+03	 5.5000e+01	 2.9133e+00	 2.8168e-01
 7.1969e+02	 5.5000e+01	 2.9764e+00	 2.9265e-01
 5.1795e+02	 5.5000e+01	 3.0420e+00	 3.0144e-01
 3.7276e+02	 5.5000e+01	 3.1092e+00	 3.0776e-01
 2.6827e+02	 5.5000e+01	 3.1775e+00	 3.1158e-01
 1.9307e+02	 5.5000e+01	 3.2463e+00	 3.1298e-01
 1.3895e+02	 5.5000e+01	 3.3146e+00	 3.1220e-01
 1.0000e+02	 5.5000e+01	 3.3824e+00	 3.0947e-01
 7.1969e+01	 5.5000e+01	 3.4486e+00	 3.0523e-01
 5.1795e+01	 5.5000e+01	 3.5131e+00	 2.9999e-01
 3.7276e+01	 5.5000e+01	 3.5762e+00	 2.9404e-01
 2.6827e+01	 5.5000e+01	 3.6374e+00	 2.8774e-01
 1.9307e+01	 5.5000e+01	 3.6968e+00	 2.8140e-01
 1.3895e+01	 5.5000e+01	 3.7549e+00	 2.7510e-01
 1.0000e+01	 5.5000e+01	 3.8116e+00	 2.6893e-01
 7.1969e+00	 5.5000e+01	 3.8665e+00	 2.6328e-01
 5.1795e+00	 5.5000e+01	 3.9202e+00	 2.5774e-01
 3.7276e+00	 5.5000e+01	 3.9727e+00	 2.5237e-01
 2.6827e+00	 5.5000e+01	 4.0239e+00	 2.4688e-01
 1.9307e+00	 5.5000e+01	 4.0731e+00	 2.4284e-01
 1.3895e+00	 5.5000e+01	 4.1211e+00	 2.3946e-01
 1.0000e+00	 5.5000e+01	 4.1663e+00	 2.3795e-01
 7.1969e-01	 5.5000e+01	 4.2097e+00	 2.3842e-01
 5.1795e-01	 5.5000e+01	 4.2510e+00	 2.4347e-01
 3.7276e-01	 5.5000e+01	 4.2905e+00	 2.5187e-01
 2.6827e-01	 5.5000e+01	 4.3275e+00	 2.6741e-01
 1.9307e-01	 5.5000e+01	 4.3616e+00	 2.9408e-01
 1.3895e-01	 5.5000e+01	 4.3923e+00	 3.3310e-01
 1.0000e-01	 5.5000e+01	 4.4209e+00	 3.9562e-01
 7.1969e-02	 5.5000e+01	 4.4518e+00	 4.8272e-01
 5.1795e-02	 5.5000e+01	 4.4795e+00	 6.1095e-01
 3.7276e-02	 5.5000e+01	 4.5130e+00	 7.8480e-01
 2.6827e-02	 5.5000e+01	 4.5548e+00	 1.0400e+00
 1.0000e+07	 5.0000e+01	 2.3015e+00	-7.1467e-02
 7.1969e+06	 5.0000e+01	 2.2964e+00	-5.1393e-05
 5.1795e+06	 5.0000e+01	 2.2785e+00	 9.5059e-03
 3.7276e+06	 5.0000e+01	 2.2776e+00	 1.1223e-02
 2.6827e+06	 5.0000e+01	 2.2743e+00	 2.1047e-02
 1.9307e+06	 5.0000e+01	 2.2774e+00	 2.9025e-02
 1.3895e+06	 5.0000e+01	 2.2857e+00	 3.2250e-02
 1.0000e+06	 5.0000e+01	 2.2894e+00	 3.8196e-02
 7.1969e+05	 5.0000e+01	 2.3007e+00	 4.9469e-02
 5.1795e+05	 5.0000e+01	 2.3099e+00	 5.2899e-02
 3.7276e+05	 5.0000e+01	 2.3203e+00	 5.6686e-02
 2.6827e+05	 5.0000e+01	 2.3315e+00	 6.0916e-02
 1.9307e+05	 5.0000e+01	 2.3436e+00	 6.5625e-02
 1.3895e+05	 5.0000e+01	 2.3570e+00	 7.0954e-02
 1.0000e+05	 5.0000e+01	 2.3711e+00	 7.7028e-02
 7.1969e+04	 5.0000e+01	 2.3869e+00	 8.3827e-02
 5.1795e+04	 5.0000e+01	 2.4036e+00	 9.1482e-02
 3.7276e+04	 5.0000e+01	 2.4221e+00	 9.9992e-02
 2.6827e+04	 5.0000e+01	 2.4426e+00	 1.0943e-01
 1.9307e+04	 5.0000e+01	 2.4651e+00	 1.1976e-01
 1.3895e+04	 5.0000e+01	 2.4901e+00	 1.3099e-01
 1.0000e+04	 5.0000e+01	 2.5174e+00	 1.4302e-01
 7.1969e+03	 5.0000e+01	 2.5475e+00	 1.5581e-01
 5.1795e+03	 5.0000e+01	 2.5808e+00	 1.6930e-01
 3.7276e+03	 5.0000e+01	 2.6173e+00	 1.8323e-01
 2.6827e+03	 5.0000e+01	 2.6570e+00	 1.9734e-01
 1.9307e+03	 5.0000e+01	 2.7002e+00	 2.1133e-01
 1.3895e+03	 5.0000e+01	 2.7466e+00	 2.2486e-01
 1.0000e+03	 5.0000e+01	 2.7964e+00	 2.3763e-01
 7.1969e+02	 5.0000e+01	 2.8494e+00	 2.4931e-01
 5.1795e+02	 5.0000e+01	 2.9049e+00	 2.5943e-01
 3.7276e+02	 5.0000e+01	 2.9627e+00	 2.6779e-01
 2.6827e+02	 5.0000e+01	 3.0224e+00	 2.7417e-01
 1.9307e+02	 5.0000e+01	 3.0834e+00	 2.7844e-01
 1.3895e+02	 5.0000e+01	 3.1447e+00	 2.8055e-01
 1.0000e+02	 5.0000e+01	 3.2061e+00	 2.8075e-01
 7.1969e+01	 5.0000e+01	 3.2671e+00	 2.7918e-01
 5.1795e+01	 5.0000e+01	 3.3269e+00	 2.7619e-01
 3.7276e+01	 5.0000e+01	 3.3855e+00	 2.7227e-01
 2.6827e+01	 5.0000e+01	 3.4427e+00	 2.6771e-01
 1.9307e+01	 5.0000e+01	 3.4983e+00	 2.6297e-01
 1.3895e+01	 5.0000e+01	 3.5523e+00	 2.5852e-01
 1.0000e+01	 5.0000e+01	 3.6052e+00	 2.5383e-01
 7.1969e+00	 5.0000e+01	 3.6569e+00	 2.4996e-01
 5.1795e+00	 5.0000e+01	 3.7072e+00	 2.4703e-01
 3.7276e+00	 5.0000e+01	 3.7575e+00	 2.4425e-01
 2.6827e+00	 5.0000e+01	 3.8077e+00	 2.4171e-01
 1.9307e+00	 5.0000e+01	 3.8573e+00	 2.4060e-01
 1.3895e+00	 5.0000e+01	 3.9069e+00	 2.4154e-01
 1.0000e+00	 5.0000e+01	 3.9554e+00	 2.4133e-01
 7.1969e-01	 5.0000e+01	 4.0025e+00	 2.4294e-01
 5.1795e-01	 5.0000e+01	 4.0496e+00	 2.4570e-01
 3.7276e-01	 5.0000e+01	 4.0965e+00	 2.4939e-01
 2.6827e-01	 5.0000e+01	 4.1425e+00	 2.5509e-01
 1.9307e-01	 5.0000e+01	 4.1874e+00	 2.6587e-01
 1.3895e-01	 5.0000e+01	 4.2295e+00	 2.8020e-01
 1.0000e-01	 5.0000e+01	 4.2684e+00	 3.0370e-01
 7.1969e-02	 5.0000e+01	 4.3110e+00	 3.3586e-01
 5.1795e-02	 5.0000e+01	 4.3493e+00	 3.8482e-01
 3.7276e-02	 5.0000e+01	 4.3868e+00	 4.5432e-01
 2.6827e-02	 5.0000e+01	 4.4299e+00	 5.4753e-01
 1.0000e+07	 6.0000e+01	 2.3004e+00	-6.0924e-02
 7.1969e+06	 6.0000e+01	 2.2962e+00	 9.1143e-03
 5.1795e+06	 6.0000e+01	 2.2801e+00	 1.9210e-02
 3.7276e+06	 6.0000e+01	 2.2812e+00	 2.1628e-02
 2.6827e+06	 6.0000e+01	 2.2799e+00	 3.2212e-02
 1.9307e+06	 6.0000e+01	 2.2852e+00	 4.1136e-02
 1.3895e+06	 6.0000e+01	 2.2959e+00	 4.5512e-02
 1.0000e+06	 6.0000e+01	 2.3022e+00	 5.2767e-02
 7.1969e+05	 6.0000e+01	 2.3163e+00	 6.5611e-02
 5.1795e+05	 6.0000e+01	 2.3287e+00	 7.0859e-02
 3.7276e+05	 6.0000e+01	 2.3427e+00	 7.6712e-02
 2.6827e+05	 6.0000e+01	 2.3578e+00	 8.3332e-02
 1.9307e+05	 6.0000e+01	 2.3744e+00	 9.0802e-02
 1.3895e+05	 6.0000e+01	 2.3929e+00	 9.9289e-02
 1.0000e+05	 6.0000e+01	 2.4128e+00	 1.0887e-01
 7.1969e+04	 6.0000e+01	 2.4351e+00	 1.1961e-01
 5.1795e+04	 6.0000e+01	 2.4593e+00	 1.3157e-01
 3.7276e+04	 6.0000e+01	 2.4864e+00	 1.4473e-01
 2.6827e+04	 6.0000e+01	 2.5164e+00	 1.5911e-01
 1.9307e+04	 6.0000e+01	 2.5498e+00	 1.7464e-01
 1.3895e+04	 6.0000e+01	 2.5870e+00	 1.9117e-01
 1.0000e+04	 6.0000e+01	 2.6279e+00	 2.0849e-01
 7.1969e+03	 6.0000e+01	 2.6731e+00	 2.2639e-01
 5.1795e+03	 6.0000e+01	 2.7226e+00	 2.4437e-01
 3.7276e+03	 6.0000e+01	 2.7765e+00	 2.6212e-01
 2.6827e+03	 6.0000e+01	 2.8350e+00	 2.7922e-01
 1.9307e+03	 6.0000e+01	 2.8975e+00	 2.9495e-01
 1.3895e+03	 6.0000e+01	 2.9640e+00	 3.0890e-01
 1.0000e+03	 6.0000e+01	 3.0338e+00	 3.2058e-01
 7.1969e+02	 6.0000e+01	 3.1060e+00	 3.2957e-01
 5.1795e+02	 6.0000e+01	 3.1805e+00	 3.3571e-01
 3.7276e+02	 6.0000e+01	 3.2557e+00	 3.3882e-01
 2.6827e+02	 6.0000e+01	 3.3311e+00	 3.3908e-01
 1.9307e+02	 6.0000e+01	 3.4056e+00	 3.3666e-01
 1.3895e+02	 6.0000e+01	 3.4787e+00	 3.3202e-01
 1.0000e+02	 6.0000e+01	 3.5497e+00	 3.2564e-01
 7.1969e+01	 6.0000e+01	 3.6192e+00	 3.1797e-01
 5.1795e+01	 6.0000e+01	 3.6863e+00	 3.0937e-01
 3.7276e+01	 6.0000e+01	 3.7510e+00	 3.0007e-01
 2.6827e+01	 6.0000e+01	 3.8134e+00	 2.9057e-01
 1.9307e+01	 6.0000e+01	 3.8735e+00	 2.8084e-01
 1.3895e+01	 6.0000e+01	 3.9312e+00	 2.7128e-01
 1.0000e+01	 6.0000e+01	 3.9869e+00	 2.6138e-01
 7.1969e+00	 6.0000e+01	 4.0400e+00	 2.5205e-01
 5.1795e+00	 6.0000e+01	 4.0904e+00	 2.4266e-01
 3.7276e+00	 6.0000e+01	 4.1388e+00	 2.3428e-01
 2.6827e+00	 6.0000e+01	 4.1843e+00	 2.2664e-01
 1.9307e+00	 6.0000e+01	 4.2267e+00	 2.2116e-01
 1.3895e+00	 6.0000e+01	 4.2655e+00	 2.1895e-01
 1.0000e+00	 6.0000e+01	 4.3022e+00	 2.1976e-01
 7.1969e-01	 6.0000e+01	 4.3342e+00	 2.2935e-01
 5.1795e-01	 6.0000e+01	 4.3651e+00	 2.4479e-01
 3.7276e-01	 6.0000e+01	 4.3921e+00	 2.7406e-01
 2.6827e-01	 6.0000e+01	 4.4161e+00	 3.2180e-01
 1.9307e-01	 6.0000e+01	 4.4380e+00	 3.9239e-01
 1.3895e-01	 6.0000e+01	 4.4587e+00	 4.9698e-01
 1.0000e-01	 6.0000e+01	 4.4823e+00	 6.4939e-01
 7.1969e-02	 6.0000e+01	 4.5095e+00	 8.6590e-01
 5.1795e-02	 6.0000e+01	 4.5456e+00	 1.1657e+00
 3.7276e-02	 6.0000e+01	 4.6029e+00	 1.5763e+00
 2.6827e-02	 6.0000e+01	 4.6929e+00	 2.1347e+00
 1.0000e+07	 7.0000e+01	 2.3035e+00	-4.5303e-02
 7.1969e+06	 7.0000e+01	 2.3003e+00	 2.3785e-02
 5.1795e+06	 7.0000e+01	 2.2864e+00	 3.4102e-02
 3.7276e+06	 7.0000e+01	 2.2901e+00	 3.7311e-02
 2.6827e+06	 7.0000e+01	 2.2915e+00	 4.9073e-02
 1.9307e+06	 7.0000e+01	 2.3000e+00	 5.9471e-02
 1.3895e+06	 7.0000e+01	 2.3142e+00	 6.5716e-02
 1.0000e+06	 7.0000e+01	 2.3244e+00	 7.5181e-02
 7.1969e+05	 7.0000e+01	 2.3418e+00	 9.0501e-02
 5.1795e+05	 7.0000e+01	 2.3590e+00	 9.8799e-02
 3.7276e+05	 7.0000e+01	 2.3785e+00	 1.0821e-01
 2.6827e+05	 7.0000e+01	 2.3999e+00	 1.1888e-01
 1.9307e+05	 7.0000e+01	 2.4236e+00	 1.3089e-01
 1.3895e+05	 7.0000e+01	 2.4503e+00	 1.4446e-01
 1.0000e+05	 7.0000e+01	 2.4795e+00	 1.5957e-01
 7.1969e+04	 7.0000e+01	 2.5122e+00	 1.7628e-01
 5.1795e+04	 7.0000e+01	 2.5489e+00	 1.9460e-01
 3.7276e+04	 7.0000e+01	 2.5899e+00	 2.1432e-01
 2.6827e+04	 7.0000e+01	 2.6356e+00	 2.3526e-01
 1.9307e+04	 7.0000e+01	 2.6862e+00	 2.5699e-01
 1.3895e+04	 7.0000e+01	 2.7424e+00	 2.7917e-01
 1.0000e+04	 7.0000e+01	 2.8043e+00	 3.0123e-01
 7.1969e+03	 7.0000e+01	 2.8718e+00	 3.2241e-01
 5.1795e+03	 7.0000e+01	 2.9448e+00	 3.4197e-01
 3.7276e+03	 7.0000e+01	 3.0226e+00	 3.5898e-01
 2.6827e+03	 7.0000e+01	 3.1050e+00	 3.7278e-01
 1.9307e+03	 7.0000e+01	 3.1906e+00	 3.8263e-01
 1.3895e+03	 7.0000e+01	 3.2782e+00	 3.8802e-01
 1.0000e+03	 7.0000e+01	 3.3666e+00	 3.8878e-01
 7.1969e+02	 7.0000e+01	 3.4543e+00	 3.8502e-01
 5.1795e+02	 7.0000e+01	 3.5403e+00	 3.7711e-01
 3.7276e+02	 7.0000e+01	 3.6234e+00	 3.6550e-01
 2.6827e+02	 7.0000e+01	 3.7028e+00	 3.5092e-01
 1.9307e+02	 7.0000e+01	 3.7776e+00	 3.3416e-01
 1.3895e+02	 7.0000e+01	 3.8479e+00	 3.1580e-01
 1.0000e+02	 7.0000e+01	 3.9132e+00	 2.9653e-01
 7.1969e+01	 7.0000e+01	 3.9738e+00	 2.7684e-01
 5.1795e+01	 7.0000e+01	 4.0293e+00	 2.5724e-01
 3.7276e+01	 7.0000e+01	 4.0799e+00	 2.3816e-01
 2.6827e+01	 7.0000e+01	 4.1257e+00	 2.2015e-01
 1.9307e+01	 7.0000e+01	 4.1670e+00	 2.0344e-01
 1.3895e+01	 7.0000e+01	 4.2038e+00	 1.8900e-01
 1.0000e+01	 7.0000e+01	 4.2360e+00	 1.7729e-01
 7.1969e+00	 7.0000e+01	 4.2642e+00	 1.6922e-01
 5.1795e+00	 7.0000e+01	 4.2886e+00	 1.6607e-01
 3.7276e+00	 7.0000e+01	 4.3098e+00	 1.6966e-01
