pmma-05212015, 21.5.2015, 16:46
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 1.9307e+02	 1.1000e+02	 3.4074e+00	 1.5551e-01
 1.3895e+02	 1.1000e+02	 3.4323e+00	 1.5565e-01
 1.0000e+02	 1.1000e+02	 3.4554e+00	 1.6038e-01
 7.1969e+01	 1.1000e+02	 3.4767e+00	 1.7117e-01
 5.1795e+01	 1.1000e+02	 3.4965e+00	 1.8990e-01
 3.7276e+01	 1.1000e+02	 3.5149e+00	 2.1959e-01
 2.6827e+01	 1.1000e+02	 3.5321e+00	 2.6391e-01
 1.9307e+01	 1.1000e+02	 3.5482e+00	 3.2834e-01
 1.3895e+01	 1.1000e+02	 3.5633e+00	 4.2056e-01
 1.0000e+01	 1.1000e+02	 3.5776e+00	 5.5076e-01
 7.1969e+00	 1.1000e+02	 3.5910e+00	 7.3450e-01
 5.1795e+00	 1.1000e+02	 3.6046e+00	 9.9157e-01
 3.7276e+00	 1.1000e+02	 3.6177e+00	 1.3504e+00
 2.6827e+00	 1.1000e+02	 3.6322e+00	 1.8482e+00
 1.9307e+00	 1.1000e+02	 3.6498e+00	 2.5441e+00
 1.3895e+00	 1.1000e+02	 3.6703e+00	 3.5092e+00
 1.0000e+00	 1.1000e+02	 3.7071e+00	 4.8447e+00
 7.1969e-01	 1.1000e+02	 3.7697e+00	 6.7077e+00
 5.1795e-01	 1.1000e+02	 3.8654e+00	 9.2756e+00
 3.7276e-01	 1.1000e+02	 4.0470e+00	 1.2816e+01
 2.6827e-01	 1.1000e+02	 4.3540e+00	 1.7670e+01
 1.9307e-01	 1.1000e+02	 4.8792e+00	 2.4266e+01
 1.3895e-01	 1.1000e+02	 5.8305e+00	 3.3404e+01
 1.0000e-01	 1.1000e+02	 7.5151e+00	 4.5688e+01
 7.1969e-02	 1.1000e+02	 1.0410e+01	 6.2296e+01
 5.1795e-02	 1.1000e+02	 1.5246e+01	 8.4458e+01
 3.7276e-02	 1.1000e+02	 2.3284e+01	 1.1386e+02
 2.6827e-02	 1.1000e+02	 3.6071e+01	 1.5167e+02
 1.0000e+07	 1.0500e+02	 1.9349e+00	-7.9518e-03
 7.1969e+06	 1.0500e+02	 1.9585e+00	 6.8825e-02
 5.1795e+06	 1.0500e+02	 1.9643e+00	 7.2726e-02
 3.7276e+06	 1.0500e+02	 1.9761e+00	 7.3888e-02
 2.6827e+06	 1.0500e+02	 1.9850e+00	 8.7885e-02
 1.9307e+06	 1.0500e+02	 2.0016e+00	 1.0027e-01
 1.3895e+06	 1.0500e+02	 2.0236e+00	 1.1254e-01
 1.0000e+06	 1.0500e+02	 2.0436e+00	 1.2681e-01
 7.1969e+05	 1.0500e+02	 2.0714e+00	 1.4677e-01
 5.1795e+05	 1.0500e+02	 2.1013e+00	 1.6091e-01
 3.7276e+05	 1.0500e+02	 2.1349e+00	 1.7595e-01
 2.6827e+05	 1.0500e+02	 2.1723e+00	 1.9172e-01
 1.9307e+05	 1.0500e+02	 2.2141e+00	 2.0791e-01
 1.3895e+05	 1.0500e+02	 2.2592e+00	 2.2425e-01
 1.0000e+05	 1.0500e+02	 2.3086e+00	 2.4024e-01
 7.1969e+04	 1.0500e+02	 2.3624e+00	 2.5547e-01
 5.1795e+04	 1.0500e+02	 2.4197e+00	 2.6932e-01
 3.7276e+04	 1.0500e+02	 2.4809e+00	 2.8110e-01
 2.6827e+04	 1.0500e+02	 2.5452e+00	 2.9020e-01
 1.9307e+04	 1.0500e+02	 2.6116e+00	 2.9599e-01
 1.3895e+04	 1.0500e+02	 2.6793e+00	 2.9812e-01
 1.0000e+04	 1.0500e+02	 2.7469e+00	 2.9651e-01
 7.1969e+03	 1.0500e+02	 2.8133e+00	 2.9138e-01
 5.1795e+03	 1.0500e+02	 2.8776e+00	 2.8313e-01
 3.7276e+03	 1.0500e+02	 2.9388e+00	 2.7240e-01
 2.6827e+03	 1.0500e+02	 2.9967e+00	 2.5992e-01
 1.9307e+03	 1.0500e+02	 3.0507e+00	 2.4641e-01
 1.3895e+03	 1.0500e+02	 3.1010e+00	 2.3259e-01
 1.0000e+03	 1.0500e+02	 3.1474e+00	 2.1903e-01
 7.1969e+02	 1.0500e+02	 3.1905e+00	 2.0617e-01
 5.1795e+02	 1.0500e+02	 3.2305e+00	 1.9438e-01
 3.7276e+02	 1.0500e+02	 3.2676e+00	 1.8398e-01
 2.6827e+02	 1.0500e+02	 3.3022e+00	 1.7511e-01
 1.9307e+02	 1.0500e+02	 3.3346e+00	 1.6805e-01
 1.3895e+02	 1.0500e+02	 3.3649e+00	 1.6311e-01
 1.0000e+02	 1.0500e+02	 3.3933e+00	 1.6074e-01
 7.1969e+01	 1.0500e+02	 3.4201e+00	 1.6165e-01
 5.1795e+01	 1.0500e+02	 3.4452e+00	 1.6670e-01
 3.7276e+01	 1.0500e+02	 3.4687e+00	 1.7734e-01
 2.6827e+01	 1.0500e+02	 3.4909e+00	 1.9537e-01
 1.9307e+01	 1.0500e+02	 3.5117e+00	 2.2354e-01
 1.3895e+01	 1.0500e+02	 3.5314e+00	 2.6555e-01
 1.0000e+01	 1.0500e+02	 3.5501e+00	 3.2642e-01
 7.1969e+00	 1.0500e+02	 3.5676e+00	 4.1332e-01
 5.1795e+00	 1.0500e+02	 3.5844e+00	 5.3686e-01
 3.7276e+00	 1.0500e+02	 3.6001e+00	 7.1020e-01
 2.6827e+00	 1.0500e+02	 3.6154e+00	 9.5306e-01
 1.9307e+00	 1.0500e+02	 3.6309e+00	 1.2929e+00
 1.3895e+00	 1.0500e+02	 3.6476e+00	 1.7650e+00
 1.0000e+00	 1.0500e+02	 3.6666e+00	 2.4242e+00
 7.1969e-01	 1.0500e+02	 3.6892e+00	 3.3344e+00
 5.1795e-01	 1.0500e+02	 3.7268e+00	 4.6056e+00
 3.7276e-01	 1.0500e+02	 3.7879e+00	 6.3632e+00
 2.6827e-01	 1.0500e+02	 3.8858e+00	 8.7847e+00
 1.9307e-01	 1.0500e+02	 4.0508e+00	 1.2094e+01
 1.3895e-01	 1.0500e+02	 4.3422e+00	 1.6666e+01
 1.0000e-01	 1.0500e+02	 4.8517e+00	 2.2924e+01
 7.1969e-02	 1.0500e+02	 5.7327e+00	 3.1411e+01
 5.1795e-02	 1.0500e+02	 7.2868e+00	 4.2980e+01
 3.7276e-02	 1.0500e+02	 9.9634e+00	 5.8542e+01
 2.6827e-02	 1.0500e+02	 1.4535e+01	 7.9524e+01
 1.0000e+07	 1.0000e+02	 1.9488e+00	 4.3764e-03
 7.1969e+06	 1.0000e+02	 1.9531e+00	 5.4824e-02
 5.1795e+06	 1.0000e+02	 1.9472e+00	 6.0364e-02
 3.7276e+06	 1.0000e+02	 1.9560e+00	 6.3090e-02
 2.6827e+06	 1.0000e+02	 1.9629e+00	 7.5124e-02
 1.9307e+06	 1.0000e+02	 1.9769e+00	 8.5456e-02
 1.3895e+06	 1.0000e+02	 1.9956e+00	 9.5327e-02
 1.0000e+06	 1.0000e+02	 2.0146e+00	 1.1142e-01
 7.1969e+05	 1.0000e+02	 2.0350e+00	 1.2429e-01
 5.1795e+05	 1.0000e+02	 2.0599e+00	 1.3619e-01
 3.7276e+05	 1.0000e+02	 2.0880e+00	 1.4898e-01
 2.6827e+05	 1.0000e+02	 2.1192e+00	 1.6262e-01
 1.9307e+05	 1.0000e+02	 2.1543e+00	 1.7684e-01
 1.3895e+05	 1.0000e+02	 2.1920e+00	 1.9164e-01
 1.0000e+05	 1.0000e+02	 2.2335e+00	 2.0662e-01
 7.1969e+04	 1.0000e+02	 2.2791e+00	 2.2156e-01
 5.1795e+04	 1.0000e+02	 2.3279e+00	 2.3592e-01
 3.7276e+04	 1.0000e+02	 2.3806e+00	 2.4929e-01
 2.6827e+04	 1.0000e+02	 2.4369e+00	 2.6110e-01
 1.9307e+04	 1.0000e+02	 2.4963e+00	 2.7065e-01
 1.3895e+04	 1.0000e+02	 2.5581e+00	 2.7746e-01
 1.0000e+04	 1.0000e+02	 2.6211e+00	 2.8112e-01
 7.1969e+03	 1.0000e+02	 2.6846e+00	 2.8153e-01
 5.1795e+03	 1.0000e+02	 2.7478e+00	 2.7877e-01
 3.7276e+03	 1.0000e+02	 2.8093e+00	 2.7311e-01
 2.6827e+03	 1.0000e+02	 2.8688e+00	 2.6501e-01
 1.9307e+03	 1.0000e+02	 2.9255e+00	 2.5507e-01
 1.3895e+03	 1.0000e+02	 2.9792e+00	 2.4392e-01
 1.0000e+03	 1.0000e+02	 3.0295e+00	 2.3213e-01
 7.1969e+02	 1.0000e+02	 3.0767e+00	 2.2032e-01
 5.1795e+02	 1.0000e+02	 3.1208e+00	 2.0894e-01
 3.7276e+02	 1.0000e+02	 3.1619e+00	 1.9835e-01
 2.6827e+02	 1.0000e+02	 3.2005e+00	 1.8878e-01
 1.9307e+02	 1.0000e+02	 3.2369e+00	 1.8043e-01
 1.3895e+02	 1.0000e+02	 3.2713e+00	 1.7350e-01
 1.0000e+02	 1.0000e+02	 3.3039e+00	 1.6814e-01
 7.1969e+01	 1.0000e+02	 3.3350e+00	 1.6458e-01
 5.1795e+01	 1.0000e+02	 3.3645e+00	 1.6330e-01
 3.7276e+01	 1.0000e+02	 3.3926e+00	 1.6480e-01
 2.6827e+01	 1.0000e+02	 3.4195e+00	 1.6993e-01
 1.9307e+01	 1.0000e+02	 3.4450e+00	 1.7992e-01
 1.3895e+01	 1.0000e+02	 3.4694e+00	 1.9662e-01
 1.0000e+01	 1.0000e+02	 3.4926e+00	 2.2221e-01
 7.1969e+00	 1.0000e+02	 3.5149e+00	 2.6047e-01
 5.1795e+00	 1.0000e+02	 3.5362e+00	 3.1575e-01
 3.7276e+00	 1.0000e+02	 3.5561e+00	 3.9462e-01
 2.6827e+00	 1.0000e+02	 3.5757e+00	 5.0589e-01
 1.9307e+00	 1.0000e+02	 3.5938e+00	 6.6318e-01
 1.3895e+00	 1.0000e+02	 3.6119e+00	 8.8269e-01
 1.0000e+00	 1.0000e+02	 3.6293e+00	 1.1905e+00
 7.1969e-01	 1.0000e+02	 3.6478e+00	 1.6166e+00
 5.1795e-01	 1.0000e+02	 3.6687e+00	 2.2108e+00
 3.7276e-01	 1.0000e+02	 3.6941e+00	 3.0346e+00
 2.6827e-01	 1.0000e+02	 3.7286e+00	 4.1666e+00
 1.9307e-01	 1.0000e+02	 3.7860e+00	 5.7416e+00
 1.3895e-01	 1.0000e+02	 3.8732e+00	 7.9105e+00
 1.0000e-01	 1.0000e+02	 4.0269e+00	 1.0892e+01
 7.1969e-02	 1.0000e+02	 4.2906e+00	 1.4997e+01
 5.1795e-02	 1.0000e+02	 4.7407e+00	 2.0609e+01
 3.7276e-02	 1.0000e+02	 5.5164e+00	 2.8300e+01
 2.6827e-02	 1.0000e+02	 6.8708e+00	 3.8798e+01
 1.0000e+07	 9.5000e+01	 1.9440e+00	-1.2719e-02
 7.1969e+06	 9.5000e+01	 1.9415e+00	 4.4989e-02
 5.1795e+06	 9.5000e+01	 1.9339e+00	 5.0067e-02
 3.7276e+06	 9.5000e+01	 1.9410e+00	 5.1871e-02
 2.6827e+06	 9.5000e+01	 1.9458e+00	 6.2773e-02
 1.9307e+06	 9.5000e+01	 1.9574e+00	 7.1688e-02
 1.3895e+06	 9.5000e+01	 1.9733e+00	 7.9941e-02
 1.0000e+06	 9.5000e+01	 1.9891e+00	 9.4395e-02
 7.1969e+05	 9.5000e+01	 2.0051e+00	 1.0533e-01
 5.1795e+05	 9.5000e+01	 2.0269e+00	 1.1515e-01
 3.7276e+05	 9.5000e+01	 2.0504e+00	 1.2585e-01
 2.6827e+05	 9.5000e+01	 2.0766e+00	 1.3742e-01
 1.9307e+05	 9.5000e+01	 2.1059e+00	 1.4964e-01
 1.3895e+05	 9.5000e+01	 2.1374e+00	 1.6253e-01
 1.0000e+05	 9.5000e+01	 2.1720e+00	 1.7590e-01
 7.1969e+04	 9.5000e+01	 2.2104e+00	 1.8964e-01
 5.1795e+04	 9.5000e+01	 2.2515e+00	 2.0341e-01
 3.7276e+04	 9.5000e+01	 2.2962e+00	 2.1683e-01
 2.6827e+04	 9.5000e+01	 2.3445e+00	 2.2959e-01
 1.9307e+04	 9.5000e+01	 2.3962e+00	 2.4106e-01
 1.3895e+04	 9.5000e+01	 2.4509e+00	 2.5069e-01
 1.0000e+04	 9.5000e+01	 2.5075e+00	 2.5795e-01
 7.1969e+03	 9.5000e+01	 2.5661e+00	 2.6263e-01
 5.1795e+03	 9.5000e+01	 2.6254e+00	 2.6443e-01
 3.7276e+03	 9.5000e+01	 2.6846e+00	 2.6340e-01
 2.6827e+03	 9.5000e+01	 2.7430e+00	 2.5975e-01
 1.9307e+03	 9.5000e+01	 2.7999e+00	 2.5372e-01
 1.3895e+03	 9.5000e+01	 2.8546e+00	 2.4584e-01
 1.0000e+03	 9.5000e+01	 2.9067e+00	 2.3659e-01
 7.1969e+02	 9.5000e+01	 2.9560e+00	 2.2656e-01
 5.1795e+02	 9.5000e+01	 3.0024e+00	 2.1626e-01
 3.7276e+02	 9.5000e+01	 3.0460e+00	 2.0616e-01
 2.6827e+02	 9.5000e+01	 3.0871e+00	 1.9661e-01
 1.9307e+02	 9.5000e+01	 3.1259e+00	 1.8794e-01
 1.3895e+02	 9.5000e+01	 3.1626e+00	 1.8027e-01
 1.0000e+02	 9.5000e+01	 3.1975e+00	 1.7375e-01
 7.1969e+01	 9.5000e+01	 3.2310e+00	 1.6855e-01
 5.1795e+01	 9.5000e+01	 3.2631e+00	 1.6467e-01
 3.7276e+01	 9.5000e+01	 3.2942e+00	 1.6246e-01
 2.6827e+01	 9.5000e+01	 3.3240e+00	 1.6212e-01
 1.9307e+01	 9.5000e+01	 3.3529e+00	 1.6416e-01
 1.3895e+01	 9.5000e+01	 3.3808e+00	 1.6931e-01
 1.0000e+01	 9.5000e+01	 3.4077e+00	 1.7839e-01
 7.1969e+00	 9.5000e+01	 3.4339e+00	 1.9333e-01
 5.1795e+00	 9.5000e+01	 3.4593e+00	 2.1536e-01
 3.7276e+00	 9.5000e+01	 3.4833e+00	 2.4888e-01
 2.6827e+00	 9.5000e+01	 3.5069e+00	 2.9669e-01
 1.9307e+00	 9.5000e+01	 3.5295e+00	 3.6476e-01
 1.3895e+00	 9.5000e+01	 3.5510e+00	 4.6143e-01
 1.0000e+00	 9.5000e+01	 3.5721e+00	 5.9486e-01
 7.1969e-01	 9.5000e+01	 3.5926e+00	 7.8317e-01
 5.1795e-01	 9.5000e+01	 3.6125e+00	 1.0458e+00
 3.7276e-01	 9.5000e+01	 3.6335e+00	 1.4098e+00
 2.6827e-01	 9.5000e+01	 3.6569e+00	 1.9159e+00
 1.9307e-01	 9.5000e+01	 3.6830e+00	 2.6215e+00
 1.3895e-01	 9.5000e+01	 3.7116e+00	 3.5781e+00
 1.0000e-01	 9.5000e+01	 3.7558e+00	 4.9127e+00
 7.1969e-02	 9.5000e+01	 3.8398e+00	 6.7599e+00
 5.1795e-02	 9.5000e+01	 3.9623e+00	 9.2958e+00
 3.7276e-02	 9.5000e+01	 4.1769e+00	 1.2806e+01
 2.6827e-02	 9.5000e+01	 4.5592e+00	 1.7646e+01
 1.0000e+07	 9.0000e+01	 1.9245e+00	-3.4956e-02
 7.1969e+06	 9.0000e+01	 1.9287e+00	 2.4501e-02
 5.1795e+06	 9.0000e+01	 1.9213e+00	 3.4587e-02
 3.7276e+06	 9.0000e+01	 1.9281e+00	 3.9200e-02
 2.6827e+06	 9.0000e+01	 1.9318e+00	 5.0368e-02
 1.9307e+06	 9.0000e+01	 1.9418e+00	 5.8869e-02
 1.3895e+06	 9.0000e+01	 1.9555e+00	 6.6350e-02
 1.0000e+06	 9.0000e+01	 1.9688e+00	 7.9778e-02
 7.1969e+05	 9.0000e+01	 1.9821e+00	 8.9507e-02
 5.1795e+05	 9.0000e+01	 2.0001e+00	 9.7714e-02
 3.7276e+05	 9.0000e+01	 2.0199e+00	 1.0670e-01
 2.6827e+05	 9.0000e+01	 2.0424e+00	 1.1622e-01
 1.9307e+05	 9.0000e+01	 2.0671e+00	 1.2647e-01
 1.3895e+05	 9.0000e+01	 2.0934e+00	 1.3752e-01
 1.0000e+05	 9.0000e+01	 2.1223e+00	 1.4911e-01
 7.1969e+04	 9.0000e+01	 2.1544e+00	 1.6120e-01
 5.1795e+04	 9.0000e+01	 2.1889e+00	 1.7369e-01
 3.7276e+04	 9.0000e+01	 2.2264e+00	 1.8630e-01
 2.6827e+04	 9.0000e+01	 2.2673e+00	 1.9884e-01
 1.9307e+04	 9.0000e+01	 2.3115e+00	 2.1082e-01
 1.3895e+04	 9.0000e+01	 2.3588e+00	 2.2168e-01
 1.0000e+04	 9.0000e+01	 2.4087e+00	 2.3102e-01
 7.1969e+03	 9.0000e+01	 2.4609e+00	 2.3843e-01
 5.1795e+03	 9.0000e+01	 2.5149e+00	 2.4356e-01
 3.7276e+03	 9.0000e+01	 2.5697e+00	 2.4625e-01
 2.6827e+03	 9.0000e+01	 2.6250e+00	 2.4645e-01
 1.9307e+03	 9.0000e+01	 2.6798e+00	 2.4422e-01
 1.3895e+03	 9.0000e+01	 2.7335e+00	 2.3975e-01
 1.0000e+03	 9.0000e+01	 2.7855e+00	 2.3340e-01
 7.1969e+02	 9.0000e+01	 2.8353e+00	 2.2561e-01
 5.1795e+02	 9.0000e+01	 2.8827e+00	 2.1687e-01
 3.7276e+02	 9.0000e+01	 2.9275e+00	 2.0768e-01
 2.6827e+02	 9.0000e+01	 2.9696e+00	 1.9848e-01
 1.9307e+02	 9.0000e+01	 3.0095e+00	 1.8968e-01
 1.3895e+02	 9.0000e+01	 3.0470e+00	 1.8157e-01
 1.0000e+02	 9.0000e+01	 3.0827e+00	 1.7432e-01
 7.1969e+01	 9.0000e+01	 3.1167e+00	 1.6815e-01
 5.1795e+01	 9.0000e+01	 3.1493e+00	 1.6314e-01
 3.7276e+01	 9.0000e+01	 3.1808e+00	 1.5934e-01
 2.6827e+01	 9.0000e+01	 3.2115e+00	 1.5683e-01
 1.9307e+01	 9.0000e+01	 3.2414e+00	 1.5569e-01
 1.3895e+01	 9.0000e+01	 3.2703e+00	 1.5617e-01
 1.0000e+01	 9.0000e+01	 3.2989e+00	 1.5864e-01
 7.1969e+00	 9.0000e+01	 3.3270e+00	 1.6381e-01
 5.1795e+00	 9.0000e+01	 3.3549e+00	 1.7228e-01
 3.7276e+00	 9.0000e+01	 3.3815e+00	 1.8482e-01
 2.6827e+00	 9.0000e+01	 3.4077e+00	 2.0372e-01
 1.9307e+00	 9.0000e+01	 3.4339e+00	 2.3145e-01
 1.3895e+00	 9.0000e+01	 3.4596e+00	 2.7140e-01
 1.0000e+00	 9.0000e+01	 3.4840e+00	 3.2613e-01
 7.1969e-01	 9.0000e+01	 3.5078e+00	 4.0438e-01
 5.1795e-01	 9.0000e+01	 3.5311e+00	 5.1375e-01
 3.7276e-01	 9.0000e+01	 3.5539e+00	 6.6566e-01
 2.6827e-01	 9.0000e+01	 3.5770e+00	 8.7770e-01
 1.9307e-01	 9.0000e+01	 3.5993e+00	 1.1688e+00
 1.3895e-01	 9.0000e+01	 3.6228e+00	 1.5719e+00
 1.0000e-01	 9.0000e+01	 3.6463e+00	 2.1320e+00
 7.1969e-02	 9.0000e+01	 3.6803e+00	 2.9092e+00
 5.1795e-02	 9.0000e+01	 3.7196e+00	 3.9695e+00
 3.7276e-02	 9.0000e+01	 3.7832e+00	 5.4618e+00
 2.6827e-02	 9.0000e+01	 3.8848e+00	 7.5270e+00
 1.0000e+07	 8.5000e+01	 1.9260e+00	-4.1292e-02
 7.1969e+06	 8.5000e+01	 1.9236e+00	 2.2402e-02
 5.1795e+06	 8.5000e+01	 1.9147e+00	 2.9772e-02
 3.7276e+06	 8.5000e+01	 1.9197e+00	 3.2076e-02
 2.6827e+06	 8.5000e+01	 1.9215e+00	 4.2095e-02
 1.9307e+06	 8.5000e+01	 1.9296e+00	 4.9586e-02
 1.3895e+06	 8.5000e+01	 1.9414e+00	 5.5877e-02
 1.0000e+06	 8.5000e+01	 1.9525e+00	 6.7886e-02
 7.1969e+05	 8.5000e+01	 1.9633e+00	 7.6272e-02
 5.1795e+05	 8.5000e+01	 1.9785e+00	 8.3044e-02
 3.7276e+05	 8.5000e+01	 1.9953e+00	 9.0460e-02
 2.6827e+05	 8.5000e+01	 2.0138e+00	 9.8423e-02
 1.9307e+05	 8.5000e+01	 2.0354e+00	 1.0694e-01
 1.3895e+05	 8.5000e+01	 2.0575e+00	 1.1621e-01
 1.0000e+05	 8.5000e+01	 2.0817e+00	 1.2607e-01
 7.1969e+04	 8.5000e+01	 2.1087e+00	 1.3652e-01
 5.1795e+04	 8.5000e+01	 2.1374e+00	 1.4745e-01
 3.7276e+04	 8.5000e+01	 2.1689e+00	 1.5882e-01
 2.6827e+04	 8.5000e+01	 2.2033e+00	 1.7045e-01
 1.9307e+04	 8.5000e+01	 2.2411e+00	 1.8203e-01
 1.3895e+04	 8.5000e+01	 2.2812e+00	 1.9309e-01
 1.0000e+04	 8.5000e+01	 2.3242e+00	 2.0326e-01
 7.1969e+03	 8.5000e+01	 2.3701e+00	 2.1216e-01
 5.1795e+03	 8.5000e+01	 2.4177e+00	 2.1938e-01
 3.7276e+03	 8.5000e+01	 2.4670e+00	 2.2470e-01
 2.6827e+03	 8.5000e+01	 2.5176e+00	 2.2794e-01
 1.9307e+03	 8.5000e+01	 2.5686e+00	 2.2891e-01
 1.3895e+03	 8.5000e+01	 2.6194e+00	 2.2766e-01
 1.0000e+03	 8.5000e+01	 2.6697e+00	 2.2431e-01
 7.1969e+02	 8.5000e+01	 2.7185e+00	 2.1914e-01
 5.1795e+02	 8.5000e+01	 2.7656e+00	 2.1240e-01
 3.7276e+02	 8.5000e+01	 2.8105e+00	 2.0458e-01
 2.6827e+02	 8.5000e+01	 2.8531e+00	 1.9612e-01
 1.9307e+02	 8.5000e+01	 2.8932e+00	 1.8745e-01
 1.3895e+02	 8.5000e+01	 2.9309e+00	 1.7895e-01
 1.0000e+02	 8.5000e+01	 2.9666e+00	 1.7094e-01
 7.1969e+01	 8.5000e+01	 3.0002e+00	 1.6375e-01
 5.1795e+01	 8.5000e+01	 3.0321e+00	 1.5752e-01
 3.7276e+01	 8.5000e+01	 3.0627e+00	 1.5239e-01
 2.6827e+01	 8.5000e+01	 3.0921e+00	 1.4840e-01
 1.9307e+01	 8.5000e+01	 3.1210e+00	 1.4553e-01
 1.3895e+01	 8.5000e+01	 3.1489e+00	 1.4400e-01
 1.0000e+01	 8.5000e+01	 3.1765e+00	 1.4376e-01
 7.1969e+00	 8.5000e+01	 3.2038e+00	 1.4495e-01
 5.1795e+00	 8.5000e+01	 3.2305e+00	 1.4761e-01
 3.7276e+00	 8.5000e+01	 3.2577e+00	 1.5240e-01
 2.6827e+00	 8.5000e+01	 3.2846e+00	 1.5944e-01
 1.9307e+00	 8.5000e+01	 3.3111e+00	 1.7043e-01
 1.3895e+00	 8.5000e+01	 3.3376e+00	 1.8583e-01
 1.0000e+00	 8.5000e+01	 3.3634e+00	 2.0790e-01
 7.1969e-01	 8.5000e+01	 3.3894e+00	 2.3828e-01
 5.1795e-01	 8.5000e+01	 3.4154e+00	 2.8165e-01
 3.7276e-01	 8.5000e+01	 3.4408e+00	 3.3997e-01
 2.6827e-01	 8.5000e+01	 3.4660e+00	 4.2212e-01
 1.9307e-01	 8.5000e+01	 3.4907e+00	 5.3614e-01
 1.3895e-01	 8.5000e+01	 3.5155e+00	 6.9265e-01
 1.0000e-01	 8.5000e+01	 3.5367e+00	 9.0994e-01
 7.1969e-02	 8.5000e+01	 3.5638e+00	 1.2102e+00
 5.1795e-02	 8.5000e+01	 3.5928e+00	 1.6264e+00
 3.7276e-02	 8.5000e+01	 3.6217e+00	 2.2014e+00
 2.6827e-02	 8.5000e+01	 3.6577e+00	 3.0056e+00
 1.0000e+07	 8.0000e+01	 1.9197e+00	-5.2819e-02
 7.1969e+06	 8.0000e+01	 1.9178e+00	 1.3675e-02
 5.1795e+06	 8.0000e+01	 1.9082e+00	 2.2241e-02
 3.7276e+06	 8.0000e+01	 1.9125e+00	 2.4809e-02
 2.6827e+06	 8.0000e+01	 1.9132e+00	 3.4475e-02
 1.9307e+06	 8.0000e+01	 1.9200e+00	 4.1396e-02
 1.3895e+06	 8.0000e+01	 1.9303e+00	 4.6866e-02
 1.0000e+06	 8.0000e+01	 1.9396e+00	 5.8130e-02
 7.1969e+05	 8.0000e+01	 1.9487e+00	 6.5481e-02
 5.1795e+05	 8.0000e+01	 1.9616e+00	 7.1086e-02
 3.7276e+05	 8.0000e+01	 1.9759e+00	 7.7252e-02
 2.6827e+05	 8.0000e+01	 1.9917e+00	 8.3830e-02
 1.9307e+05	 8.0000e+01	 2.0089e+00	 9.0948e-02
 1.3895e+05	 8.0000e+01	 2.0286e+00	 9.8627e-02
 1.0000e+05	 8.0000e+01	 2.0491e+00	 1.0695e-01
 7.1969e+04	 8.0000e+01	 2.0717e+00	 1.1577e-01
 5.1795e+04	 8.0000e+01	 2.0958e+00	 1.2518e-01
 3.7276e+04	 8.0000e+01	 2.1223e+00	 1.3509e-01
 2.6827e+04	 8.0000e+01	 2.1512e+00	 1.4552e-01
 1.9307e+04	 8.0000e+01	 2.1830e+00	 1.5618e-01
 1.3895e+04	 8.0000e+01	 2.2169e+00	 1.6679e-01
 1.0000e+04	 8.0000e+01	 2.2536e+00	 1.7695e-01
 7.1969e+03	 8.0000e+01	 2.2932e+00	 1.8640e-01
 5.1795e+03	 8.0000e+01	 2.3347e+00	 1.9474e-01
 3.7276e+03	 8.0000e+01	 2.3783e+00	 2.0168e-01
 2.6827e+03	 8.0000e+01	 2.4237e+00	 2.0704e-01
 1.9307e+03	 8.0000e+01	 2.4702e+00	 2.1054e-01
 1.3895e+03	 8.0000e+01	 2.5175e+00	 2.1204e-01
 1.0000e+03	 8.0000e+01	 2.5648e+00	 2.1151e-01
 7.1969e+02	 8.0000e+01	 2.6116e+00	 2.0900e-01
 5.1795e+02	 8.0000e+01	 2.6574e+00	 2.0464e-01
 3.7276e+02	 8.0000e+01	 2.7016e+00	 1.9873e-01
 2.6827e+02	 8.0000e+01	 2.7441e+00	 1.9159e-01
 1.9307e+02	 8.0000e+01	 2.7843e+00	 1.8360e-01
 1.3895e+02	 8.0000e+01	 2.8222e+00	 1.7515e-01
 1.0000e+02	 8.0000e+01	 2.8576e+00	 1.6669e-01
 7.1969e+01	 8.0000e+01	 2.8909e+00	 1.5850e-01
 5.1795e+01	 8.0000e+01	 2.9221e+00	 1.5094e-01
 3.7276e+01	 8.0000e+01	 2.9515e+00	 1.4422e-01
 2.6827e+01	 8.0000e+01	 2.9794e+00	 1.3851e-01
 1.9307e+01	 8.0000e+01	 3.0061e+00	 1.3385e-01
 1.3895e+01	 8.0000e+01	 3.0319e+00	 1.3041e-01
 1.0000e+01	 8.0000e+01	 3.0569e+00	 1.2813e-01
 7.1969e+00	 8.0000e+01	 3.0813e+00	 1.2710e-01
 5.1795e+00	 8.0000e+01	 3.1060e+00	 1.2740e-01
 3.7276e+00	 8.0000e+01	 3.1299e+00	 1.2851e-01
 2.6827e+00	 8.0000e+01	 3.1540e+00	 1.3137e-01
 1.9307e+00	 8.0000e+01	 3.1787e+00	 1.3599e-01
 1.3895e+00	 8.0000e+01	 3.2039e+00	 1.4285e-01
 1.0000e+00	 8.0000e+01	 3.2278e+00	 1.5159e-01
 7.1969e-01	 8.0000e+01	 3.2531e+00	 1.6387e-01
 5.1795e-01	 8.0000e+01	 3.2779e+00	 1.8105e-01
 3.7276e-01	 8.0000e+01	 3.3034e+00	 2.0323e-01
