Exported SMaRT Impedance Data
Experiment start time : 1/31/2017 10:13:16 PM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Set Point ('C),Temperature ('C),Control ('C),Relative Permittivity Real ,Relative Permittivity Imaginary ,Relative Permittivity Tan Delta ,Impedance Imaginary (Ohms)
640,10,1,09:31:11,1000000,1,0,25.00,26.12,23.00,12.31249,0.4464777,3.626217E-02,-1290.933,
641,10,2,09:31:18,794328.2,1,0,25.00,26.12,23.00,12.23492,0.4209219,3.440332E-02,-1635.707,
642,10,3,09:31:25,630957.3,1,0,25.00,26.12,23.00,12.20596,0.4014422,3.288903E-02,-2064.328,
643,10,4,09:31:31,501187.3,1,0,25.00,26.12,23.00,12.20695,0.3841736,3.147171E-02,-2598.86,
644,10,5,09:31:37,398107.2,1,0,25.00,26.12,23.00,12.22446,0.371824,3.041639E-02,-3267.299,
645,10,6,09:31:43,316227.8,1,0,25.00,26.12,23.00,12.25251,0.3581424,2.923012E-02,-4104.158,
646,10,7,09:31:48,251188.6,1,0,25.00,26.12,23.00,12.29023,0.3473063,2.825872E-02,-5151.26,
647,10,8,09:31:54,199526.2,1,0,25.00,26.12,23.00,12.32945,0.3401727,2.759026E-02,-6464.666,
648,10,9,09:32:00,158489.3,1,0,25.00,26.12,23.00,12.37118,0.3330419,2.692079E-02,-8111.379,
649,10,10,09:32:08,125892.5,1,0,25.00,26.12,23.00,12.41446,0.3302683,2.660351E-02,-10176.19,
650,10,11,09:32:14,100000,1,0,25.00,26.12,23.00,12.45387,0.3255571,2.614103E-02,-12770.83,
651,10,12,09:32:20,79432.82,1,0,25.00,26.12,23.00,12.49165,0.3253882,2.604845E-02,-16028.98,
652,10,13,09:32:28,63095.73,1,0,25.00,26.12,23.00,12.53473,0.3203796,2.555936E-02,-20110.45,
653,10,14,09:32:34,50118.72,1,0,25.00,26.12,23.00,12.57519,0.3189895,2.536657E-02,-25236.33,
654,10,15,09:32:40,39810.72,1,0,25.00,26.12,23.00,12.61719,0.3192058,2.529929E-02,-31665.02,
655,10,16,09:32:46,31622.78,1,0,25.00,26.12,23.00,12.65786,0.3236456,2.556875E-02,-39735.27,
656,10,17,09:32:52,25118.86,1,0,25.00,26.12,23.00,12.69985,0.3286846,2.588097E-02,-49857.53,
657,10,18,09:32:57,19952.62,1,0,25.00,26.12,23.00,12.74223,0.3364724,2.640609E-02,-62556.47,
658,10,19,09:33:03,15848.93,1,0,25.00,26.12,23.00,12.78778,0.3475458,2.717797E-02,-78470.18,
659,10,20,09:33:09,12589.25,1,0,25.00,26.12,23.00,12.83532,0.36045,2.808265E-02,-98417.24,
660,10,21,09:33:15,10000,1,0,25.00,26.12,23.00,12.88924,0.3773054,2.927289E-02,-123373.2,
661,10,22,09:33:21,7943.282,1,0,25.00,26.12,23.00,12.94008,0.3930886,3.037759E-02,-154697.2,
662,10,23,09:33:27,6309.573,1,0,25.00,26.12,23.00,12.99266,0.4122862,3.173224E-02,-193947.9,
663,10,24,09:33:33,5011.873,1,0,25.00,26.12,23.00,13.04826,0.431244,3.304991E-02,-243104.7,
664,10,25,09:33:39,3981.072,1,0,25.00,26.12,23.00,13.10738,0.4527114,3.453866E-02,-304639.6,
665,10,26,09:33:45,3162.278,1,0,25.00,26.12,23.00,13.17116,0.4772727,3.623619E-02,-381615.6,
666,10,27,09:33:50,2511.886,1,0,25.00,26.12,23.00,13.23566,0.5041929,3.809351E-02,-478018.6,
667,10,28,09:33:56,1995.262,1,0,25.00,26.12,23.00,13.3054,0.5331047,0.0400668,-598543.6,
668,10,29,09:34:02,1584.893,1,0,25.00,26.12,23.00,13.37788,0.5646539,4.220802E-02,-749307.1,
669,10,30,09:34:08,1258.925,1,0,25.00,26.12,23.00,13.45798,0.6005523,4.462427E-02,-937511.6,
670,10,31,09:34:14,1000,1,0,25.00,26.12,23.00,13.54062,0.637167,4.705598E-02,-1172793,
671,10,32,09:34:20,794.3282,1,0,25.00,26.12,23.00,13.62996,0.678336,0.049768,-1466396,
672,10,33,09:34:26,630.9573,1,0,25.00,26.12,23.00,13.72449,0.7227594,5.266201E-02,-1832826,
673,10,34,09:34:32,501.1872,1,0,25.00,26.12,23.00,13.82655,0.7719033,0.0558276,-2289575,
674,10,35,09:34:38,398.1072,1,0,25.00,26.12,23.00,13.93327,0.8197557,5.883441E-02,-2859345,
675,10,36,09:34:44,316.2278,1,0,25.00,26.12,23.00,14.04949,0.8731111,6.214538E-02,-3568498,
676,10,37,09:34:52,251.1886,1,0,25.00,26.12,23.00,14.17219,0.9299585,6.561854E-02,-4451613,
677,10,38,09:34:58,199.5262,1,0,25.00,26.12,23.00,14.30496,0.9912276,0.0692926,-5549496,
678,10,39,09:35:03,158.4893,1,0,25.00,26.12,23.00,14.44681,1.0537,7.293657E-02,-6914237,
679,10,40,09:35:09,125.8925,1,0,25.00,26.12,23.00,14.59924,1.121703,7.683296E-02,-8608625,
680,10,41,09:35:15,100,1,0,25.00,26.12,23.00,14.76224,1.190089,8.061711E-02,-1.07116E+07,
681,10,42,09:35:21,79.43282,1,0,25.00,26.12,23.00,14.93789,1.261171,8.442764E-02,-1.331822E+07,
682,10,43,09:35:27,63.09574,1,0,25.00,26.12,23.00,15.12422,1.334143,8.821235E-02,-1.654935E+07,
683,10,44,09:35:33,50.11872,1,0,25.00,26.12,23.00,15.32546,1.407992,9.187272E-02,-2.054738E+07,
684,10,45,09:35:39,39.81071,1,0,25.00,26.12,23.00,15.53902,1.482187,9.538484E-02,-2.549548E+07,
685,10,46,09:35:45,31.62278,1,0,25.00,26.12,23.00,15.76542,1.554261,9.858671E-02,-3.161651E+07,
686,10,47,09:35:51,25.11886,1,0,25.00,26.12,23.00,16.00529,1.623161,0.101414,-3.918437E+07,
687,10,48,09:35:56,19.95262,1,0,25.00,26.12,23.00,16.26049,1.687149,0.1037576,-4.85329E+07,
688,10,49,09:36:02,15.84893,1,0,25.00,26.12,23.00,16.52834,1.743274,0.1054718,-6.008783E+07,
689,10,50,09:36:08,12.58925,1,0,25.00,26.12,23.00,16.80852,1.792369,0.1066345,-7.436702E+07,
690,10,51,09:36:14,10,1,0,25.00,26.12,23.00,17.09834,1.831448,0.1071126,-9.202628E+07,
691,10,52,09:36:20,7.943283,1,0,25.00,26.12,23.00,17.39723,1.85338,0.106533,-1.138777E+08,
692,10,53,09:36:28,6.309574,1,0,25.00,26.12,23.00,17.7148,1.863335,0.1051852,-1.408333E+08,
693,10,54,09:36:34,5.011872,1,0,25.00,26.12,23.00,18.02423,1.854063,0.1028651,-1.743381E+08,
694,10,55,09:36:40,3.981072,1,0,25.00,26.12,23.00,18.33358,1.82774,9.969357E-02,-2.159125E+08,
695,10,56,09:36:47,3.162277,1,0,25.00,26.12,23.00,18.63462,1.779944,9.551808E-02,-2.676426E+08,
696,10,57,09:36:54,2.511887,1,0,25.00,26.12,23.00,18.92884,1.715133,0.0906095,-3.320054E+08,
697,10,58,09:36:59,1.995262,1,0,25.00,26.12,23.00,19.21031,1.626166,0.0846507,-4.12273E+08,
698,10,59,09:37:07,1.584893,1,0,25.00,26.12,23.00,19.47184,1.523073,7.821929E-02,-5.125831E+08,
699,10,60,09:37:14,1.258925,1,0,25.00,26.12,23.00,19.70829,1.402465,7.116116E-02,-6.382308E+08,
700,10,61,09:37:20,1,1,0,25.00,26.12,23.00,19.92118,1.273624,6.393316E-02,-7.956712E+08,
701,10,62,09:37:27,0.7943283,1,0,25.00,26.12,23.00,20.10591,1.141276,5.676321E-02,-9.933436E+08,
702,10,63,09:37:35,0.6309573,1,0,25.00,26.12,23.00,20.26036,1.000926,4.940319E-02,-1.241979E+09,
703,10,64,09:37:43,0.5011872,1,0,25.00,26.12,23.00,20.38573,0.8699006,4.267203E-02,-1.554905E+09,
704,10,65,09:37:52,0.3981072,1,0,25.00,26.12,23.00,20.48608,0.7423201,3.623535E-02,-1.948909E+09,
705,10,66,09:38:03,0.3162278,1,0,25.00,26.12,23.00,20.5651,0.6241564,3.035028E-02,-2.44506E+09,
706,10,67,09:38:16,0.2511886,1,0,25.00,26.12,23.00,20.62618,0.5265691,2.552916E-02,-3.06986E+09,
707,10,68,09:38:31,0.1995262,1,0,25.00,26.12,23.00,20.65999,0.4307079,2.084744E-02,-3.859238E+09,
708,10,69,09:38:48,0.1584893,1,0,25.00,26.12,23.00,20.69742,0.3478357,1.680575E-02,-4.850444E+09,
709,10,70,09:39:07,0.1258925,1,0,25.00,26.12,23.00,20.71323,0.2783918,1.344029E-02,-6.102307E+09,
710,10,71,09:39:31,0.1,1,0,25.00,26.12,23.00,20.73676,0.2280186,1.099587E-02,-7.67409E+09,
711,11,1,10:33:10,1000000,1,0,20.00,21.19,18.00,11.99417,0.4128398,3.442005E-02,-1325.366,
712,11,2,10:33:17,794328.2,1,0,20.00,21.19,18.00,11.91806,0.3883912,3.258846E-02,-1679.399,
713,11,3,10:33:24,630957.3,1,0,20.00,21.19,18.00,11.88816,0.3676872,3.092885E-02,-2119.778,
714,11,4,10:33:30,501187.3,1,0,20.00,21.19,18.00,11.88789,0.3490899,2.936516E-02,-2668.954,
715,11,5,10:33:36,398107.2,1,0,20.00,21.19,18.00,11.903,0.3344511,2.809805E-02,-3355.992,
716,11,6,10:33:42,316227.8,1,0,20.00,21.19,18.00,11.92725,0.3196007,2.679584E-02,-4216.656,
717,11,7,10:33:48,251188.6,1,0,20.00,21.19,18.00,11.96117,0.305443,0.0255362,-5293.75,
718,11,8,10:33:53,199526.2,1,0,20.00,21.19,18.00,11.99243,0.2942616,2.453729E-02,-6647.399,
719,11,9,10:33:59,158489.3,1,0,20.00,21.19,18.00,12.02805,0.2832422,2.354847E-02,-8344.19,
720,11,10,10:34:05,125892.5,1,0,20.00,21.19,18.00,12.06681,0.2752398,2.280965E-02,-10471.33,
721,11,11,10:34:11,100000,1,0,20.00,21.19,18.00,12.09959,0.2663758,2.201529E-02,-13147.38,
722,11,12,10:34:17,79432.82,1,0,20.00,21.19,18.00,12.13009,0.2586998,2.132712E-02,-16510.45,
723,11,13,10:34:26,63095.73,1,0,20.00,21.19,18.00,12.16399,0.2508049,2.061864E-02,-20728.11,
724,11,14,10:34:31,50118.72,1,0,20.00,21.19,18.00,12.19563,0.243176,1.993959E-02,-26028.14,
725,11,15,10:34:37,39810.72,1,0,20.00,21.19,18.00,12.22657,0.236992,1.938336E-02,-32685.29,
726,11,16,10:34:43,31622.78,1,0,20.00,21.19,18.00,12.25617,0.23456,1.913812E-02,-41049.36,
727,11,17,10:34:49,25118.86,1,0,20.00,21.19,18.00,12.28715,0.2322128,1.889882E-02,-51548.24,
728,11,18,10:34:55,19952.62,1,0,20.00,21.19,18.00,12.31557,0.2307825,1.873909E-02,-64746.05,
729,11,19,10:35:00,15848.93,1,0,20.00,21.19,18.00,12.34738,0.2330668,1.887581E-02,-81300.03,
730,11,20,10:35:07,12589.25,1,0,20.00,21.19,18.00,12.38231,0.2371507,1.915238E-02,-102060.9,
731,11,21,10:35:13,10000,1,0,20.00,21.19,18.00,12.41521,0.2416646,1.946521E-02,-128145,
732,11,22,10:35:19,7943.282,1,0,20.00,21.19,18.00,12.44667,0.2455119,0.0197251,-160915.6,
733,11,23,10:35:24,6309.573,1,0,20.00,21.19,18.00,12.479,0.2520623,2.019892E-02,-202052.1,
734,11,24,10:35:30,5011.873,1,0,20.00,21.19,18.00,12.51329,0.2572649,2.055934E-02,-253667.7,
735,11,25,10:35:36,3981.072,1,0,20.00,21.19,18.00,12.54838,0.2654967,2.115784E-02,-318447.7,
736,11,26,10:35:42,3162.278,1,0,20.00,21.19,18.00,12.58518,0.2738743,2.176166E-02,-399719.4,
737,11,27,10:35:48,2511.886,1,0,20.00,21.19,18.00,12.62241,0.284494,2.253881E-02,-501715.6,
738,11,28,10:35:54,1995.262,1,0,20.00,21.19,18.00,12.66202,0.2959098,2.336988E-02,-629622.6,
739,11,29,10:35:59,1584.893,1,0,20.00,21.19,18.00,12.70377,0.3089215,2.431731E-02,-790006.8,
740,11,30,10:36:06,1258.925,1,0,20.00,21.19,18.00,12.74584,0.3225458,2.530596E-02,-991228.4,
741,11,31,10:36:12,1000,1,0,20.00,21.19,18.00,12.79048,0.3378488,2.641408E-02,-1243456,
742,11,32,10:36:18,794.3282,1,0,20.00,21.19,18.00,12.83718,0.3549107,2.764709E-02,-1559620,
743,11,33,10:36:24,630.9573,1,0,20.00,21.19,18.00,12.88591,0.3733704,2.897509E-02,-1955874,
744,11,34,10:36:30,501.1872,1,0,20.00,21.19,18.00,12.93848,0.395708,3.058382E-02,-2452060,
745,11,35,10:36:36,398.1072,1,0,20.00,21.19,18.00,12.99241,0.4155242,3.198208E-02,-3073877,
746,11,36,10:36:42,316.2278,1,0,20.00,21.19,18.00,13.04972,0.4382021,3.357944E-02,-3852386,
747,11,37,10:36:49,251.1886,1,0,20.00,21.19,18.00,13.10928,0.4637236,0.0353737,-4827236,
748,11,38,10:36:55,199.5262,1,0,20.00,21.19,18.00,13.17538,0.4911776,3.727996E-02,-6045804,
749,11,39,10:37:01,158.4893,1,0,20.00,21.19,18.00,13.24193,0.5204467,3.930295E-02,-7571794,
750,11,40,10:37:06,125.8925,1,0,20.00,21.19,18.00,13.3158,0.5533727,4.155761E-02,-9477719,
751,11,41,10:37:13,100,1,0,20.00,21.19,18.00,13.39079,0.5875199,4.387493E-02,-1.186257E+07,
752,11,42,10:37:18,79.43282,1,0,20.00,21.19,18.00,13.47283,0.6244118,4.634599E-02,-1.483985E+07,
753,11,43,10:37:24,63.09574,1,0,20.00,21.19,18.00,13.55949,0.6643862,4.899789E-02,-1.855819E+07,
754,11,44,10:37:30,50.11872,1,0,20.00,21.19,18.00,13.65265,0.7079788,5.185652E-02,-2.319728E+07,
755,11,45,10:37:36,39.81071,1,0,20.00,21.19,18.00,13.75087,0.7538924,5.482505E-02,-2.898588E+07,
756,11,46,10:37:42,31.62278,1,0,20.00,21.19,18.00,13.85645,0.8038541,0.058013,-3.620004E+07,
757,11,47,10:37:48,25.11886,1,0,20.00,21.19,18.00,13.96821,0.8570394,6.135641E-02,-4.519054E+07,
758,11,48,10:37:54,19.95262,1,0,20.00,21.19,18.00,14.08956,0.9130439,6.480289E-02,-5.637713E+07,
759,11,49,10:37:59,15.84893,1,0,20.00,21.19,18.00,14.21914,0.9721737,6.837077E-02,-7.029452E+07,
760,11,50,10:38:05,12.58925,1,0,20.00,21.19,18.00,14.3582,1.03514,7.209399E-02,-8.75929E+07,
761,11,51,10:38:12,10,1,0,20.00,21.19,18.00,14.50531,1.102092,0.0759785,-1.090921E+08,
762,11,52,10:38:17,7.943283,1,0,20.00,21.19,18.00,14.66431,1.17123,7.986939E-02,-1.357678E+08,
763,11,53,10:38:24,6.309574,1,0,20.00,21.19,18.00,14.83493,1.24414,8.386558E-02,-1.68846E+08,
764,11,54,10:38:30,5.011872,1,0,20.00,21.19,18.00,15.01919,1.316517,8.765563E-02,-2.098212E+08,
765,11,55,10:38:36,3.981072,1,0,20.00,21.19,18.00,15.21445,1.393034,9.155989E-02,-2.605783E+08,
766,11,56,10:38:44,3.162277,1,0,20.00,21.19,18.00,15.42043,1.471174,9.540418E-02,-3.234362E+08,
767,11,57,10:38:52,2.511887,1,0,20.00,21.19,18.00,15.64366,1.546838,9.887956E-02,-4.011033E+08,
768,11,58,10:38:58,1.995262,1,0,20.00,21.19,18.00,15.87847,1.622548,0.1021854,-4.971647E+08,
769,11,59,10:39:05,1.584893,1,0,20.00,21.19,18.00,16.12922,1.690791,0.1048278,-6.158294E+08,
770,11,60,10:39:12,1.258925,1,0,20.00,21.19,18.00,16.39652,1.757003,0.107157,-7.622723E+08,
771,11,61,10:39:19,1,1,0,20.00,21.19,18.00,16.67607,1.821901,0.1092524,-9.43134E+08,
772,11,62,10:39:26,0.7943283,1,0,20.00,21.19,18.00,16.97306,1.860523,0.1096162,-1.166468E+09,
773,11,63,10:39:34,0.6309573,1,0,20.00,21.19,18.00,17.26991,1.909164,0.1105486,-1.442961E+09,
774,11,64,10:39:41,0.5011872,1,0,20.00,21.19,18.00,17.57071,1.924036,0.1095025,-1.785889E+09,
775,11,65,10:39:51,0.3981072,1,0,20.00,21.19,18.00,17.8963,1.930914,0.1078946,-2.20816E+09,
776,11,66,10:40:02,0.3162278,1,0,20.00,21.19,18.00,18.22791,1.929663,0.1058631,-2.730506E+09,
777,11,67,10:40:14,0.2511886,1,0,20.00,21.19,18.00,18.54153,1.890561,0.1019636,-3.382072E+09,
778,11,68,10:40:29,0.1995262,1,0,20.00,21.19,18.00,18.86229,1.844563,9.779105E-02,-4.188827E+09,
779,11,69,10:40:46,0.1584893,1,0,20.00,21.19,18.00,19.16295,1.759323,9.180856E-02,-5.19652E+09,
780,11,70,10:41:06,0.1258925,1,0,20.00,21.19,18.00,19.43896,1.719278,8.844493E-02,-6.453022E+09,
781,11,71,10:41:29,0.1,1,0,20.00,21.19,18.00,19.71426,1.623382,8.234558E-02,-8.018715E+09,
782,12,1,11:35:35,1000000,1,0,15.00,16.25,13.01,11.69736,0.3874729,3.312482E-02,-1359.115,
783,12,2,11:35:41,794328.2,1,0,15.00,16.25,13.01,11.6225,0.3640586,3.132361E-02,-1722.245,
784,12,3,11:35:49,630957.3,1,0,15.00,16.25,13.01,11.59324,0.3436701,2.964401E-02,-2173.872,
785,12,4,11:35:55,501187.3,1,0,15.00,16.25,13.01,11.59285,0.3255807,2.808462E-02,-2737.081,
786,12,5,11:36:00,398107.2,1,0,15.00,16.25,13.01,11.60586,0.3093269,2.665265E-02,-3442.188,
787,12,6,11:36:06,316227.8,1,0,15.00,16.25,13.01,11.62937,0.2964083,0.0254879,-4324.958,
788,12,7,11:36:12,251188.6,1,0,15.00,16.25,13.01,11.65904,0.2804383,2.405329E-02,-5431.332,
789,12,8,11:36:18,199526.2,1,0,15.00,16.25,13.01,11.6889,0.2674923,0.0228843,-6820.547,
790,12,9,11:36:24,158489.3,1,0,15.00,16.25,13.01,11.72079,0.2533413,0.0216147,-8563.684,
791,12,10,11:36:30,125892.5,1,0,15.00,16.25,13.01,11.75634,0.2446009,2.080588E-02,-10748.81,
792,12,11,11:36:36,100000,1,0,15.00,16.25,13.01,11.78499,0.2331448,1.978319E-02,-13499.6,
793,12,12,11:36:42,79432.82,1,0,15.00,16.25,13.01,11.81174,0.2223459,1.882415E-02,-16957.14,
794,12,13,11:36:50,63095.73,1,0,15.00,16.25,13.01,11.84022,0.2113739,1.785219E-02,-21297.18,
795,12,14,11:36:56,50118.72,1,0,15.00,16.25,13.01,11.86693,0.2012336,1.695751E-02,-26752.04,
796,12,15,11:37:02,39810.72,1,0,15.00,16.25,13.01,11.89152,0.1916249,1.611442E-02,-33610.12,
797,12,16,11:37:07,31622.78,1,0,15.00,16.25,13.01,11.91663,0.184552,1.548693E-02,-42224.32,
798,12,17,11:37:13,25118.86,1,0,15.00,16.25,13.01,11.93903,0.1780151,1.491035E-02,-53058.47,
799,12,18,11:37:19,19952.62,1,0,15.00,16.25,13.01,11.96225,0.1735734,0.0145101,-66667.77,
800,12,19,11:37:25,15848.93,1,0,15.00,16.25,13.01,11.98504,0.1700151,1.418561E-02,-83770.96,
801,12,20,11:37:31,12589.25,1,0,15.00,16.25,13.01,12.01002,0.1680039,1.398865E-02,-105242.7,
802,12,21,11:37:37,10000,1,0,15.00,16.25,13.01,12.03359,0.167653,1.393209E-02,-132233.3,
803,12,22,11:37:43,7943.282,1,0,15.00,16.25,13.01,12.05521,0.1660943,1.377781E-02,-166174,
804,12,23,11:37:49,6309.573,1,0,15.00,16.25,13.01,12.07641,0.1660318,1.374844E-02,-208833.5,
805,12,24,11:37:55,5011.873,1,0,15.00,16.25,13.01,12.1,0.165352,1.366546E-02,-262393.9,
806,12,25,11:38:01,3981.072,1,0,15.00,16.25,13.01,12.12107,0.1660567,1.369984E-02,-329759.7,
807,12,26,11:38:06,3162.278,1,0,15.00,16.25,13.01,12.14352,0.1671047,1.376081E-02,-414374.8,
808,12,27,11:38:12,2511.886,1,0,15.00,16.25,13.01,12.16688,0.1691217,1.390017E-02,-520663.7,
809,12,28,11:38:18,1995.262,1,0,15.00,16.25,13.01,12.19014,0.1718016,1.409349E-02,-654222.3,
810,12,29,11:38:24,1584.893,1,0,15.00,16.25,13.01,12.21389,0.1737798,1.422805E-02,-822012.6,
811,12,30,11:38:30,1258.925,1,0,15.00,16.25,13.01,12.23825,0.1793864,1.465785E-02,-1032780,
812,12,31,11:38:36,1000,1,0,15.00,16.25,13.01,12.26342,0.1846991,1.506097E-02,-1297508,
813,12,32,11:38:42,794.3282,1,0,15.00,16.25,13.01,12.28891,0.1892873,1.540309E-02,-1630060,
814,12,33,11:38:48,630.9573,1,0,15.00,16.25,13.01,12.31486,0.1947023,1.581035E-02,-2047775,
815,12,34,11:38:54,501.1872,1,0,15.00,16.25,13.01,12.34299,0.202981,1.644504E-02,-2572068,
816,12,35,11:39:00,398.1072,1,0,15.00,16.25,13.01,12.37023,0.2083114,1.683973E-02,-3230868,
817,12,36,11:39:06,316.2278,1,0,15.00,16.25,13.01,12.39912,0.2160431,1.742406E-02,-4057863,
818,12,37,11:39:14,251.1886,1,0,15.00,16.25,13.01,12.42883,0.2235676,1.798782E-02,-5096236,
819,12,38,11:39:19,199.5262,1,0,15.00,16.25,13.01,12.46174,0.2332879,1.872033E-02,-6398668,
820,12,39,11:39:25,158.4893,1,0,15.00,16.25,13.01,12.49353,0.2420055,1.937047E-02,-8034745,
821,12,40,11:39:31,125.8925,1,0,15.00,16.25,13.01,12.5274,0.2530497,0.0201997,-1.008747E+07,
822,12,41,11:39:37,100,1,0,15.00,16.25,13.01,12.56195,0.2641755,2.102982E-02,-1.266401E+07,
823,12,42,11:39:43,79.43282,1,0,15.00,16.25,13.01,12.59985,0.2757832,2.188782E-02,-1.58945E+07,
824,12,43,11:39:49,63.09574,1,0,15.00,16.25,13.01,12.63737,0.2894096,0.0229011,-1.994967E+07,
825,12,44,11:39:55,50.11872,1,0,15.00,16.25,13.01,12.67948,0.3034232,2.393026E-02,-2.503054E+07,
826,12,45,11:40:01,39.81071,1,0,15.00,16.25,13.01,12.7205,0.3184445,2.503396E-02,-3.140827E+07,
827,12,46,11:40:07,31.62278,1,0,15.00,16.25,13.01,12.76512,0.3346191,2.621356E-02,-3.940007E+07,
828,12,47,11:40:13,25.11886,1,0,15.00,16.25,13.01,12.81208,0.352137,2.748477E-02,-4.94166E+07,
829,12,48,11:40:18,19.95262,1,0,15.00,16.25,13.01,12.85968,0.3709229,2.884387E-02,-6.197676E+07,
830,12,49,11:40:24,15.84893,1,0,15.00,16.25,13.01,12.91146,0.3910624,3.028801E-02,-7.770459E+07,
831,12,50,11:40:30,12.58925,1,0,15.00,16.25,13.01,12.96586,0.4129408,3.184833E-02,-9.740448E+07,
832,12,51,11:40:36,10,1,0,15.00,16.25,13.01,13.02233,0.4368125,3.354336E-02,-1.220796E+08,
833,12,52,11:40:42,7.943283,1,0,15.00,16.25,13.01,13.08235,0.4617803,3.529796E-02,-1.529655E+08,
834,12,53,11:40:48,6.309574,1,0,15.00,16.25,13.01,13.14585,0.4898022,3.725909E-02,-1.916148E+08,
835,12,54,11:40:55,5.011872,1,0,15.00,16.25,13.01,13.21405,0.517921,3.919472E-02,-2.399483E+08,
836,12,55,11:41:01,3.981072,1,0,15.00,16.25,13.01,13.28503,0.5531095,4.163405E-02,-3.004039E+08,
837,12,56,11:41:09,3.162277,1,0,15.00,16.25,13.01,13.36001,0.5874376,4.396983E-02,-3.759885E+08,
838,12,57,11:41:18,2.511887,1,0,15.00,16.25,13.01,13.44079,0.6252187,4.651651E-02,-4.703884E+08,
839,12,58,11:41:24,1.995262,1,0,15.00,16.25,13.01,13.5247,0.6690251,4.946689E-02,-5.883437E+08,
840,12,59,11:41:32,1.584893,1,0,15.00,16.25,13.01,13.61957,0.7126949,5.232872E-02,-7.353077E+08,
841,12,60,11:41:39,1.258925,1,0,15.00,16.25,13.01,13.71904,0.7581161,5.526014E-02,-9.186973E+08,
842,12,61,11:41:45,1,1,0,15.00,16.25,13.01,13.82351,0.8102154,5.861143E-02,-1.147394E+09,
843,12,62,11:41:53,0.7943283,1,0,15.00,16.25,13.01,13.93725,0.8637631,6.197513E-02,-1.432116E+09,
844,12,63,11:42:01,0.6309573,1,0,15.00,16.25,13.01,14.05643,0.9230134,6.566485E-02,-1.786803E+09,
845,12,64,11:42:09,0.5011872,1,0,15.00,16.25,13.01,14.18111,0.9826813,6.929509E-02,-2.228587E+09,
846,12,65,11:42:18,0.3981072,1,0,15.00,16.25,13.01,14.31512,1.046607,7.311203E-02,-2.777857E+09,
847,12,66,11:42:28,0.3162278,1,0,15.00,16.25,13.01,14.45989,1.108692,0.0766736,-3.460267E+09,
848,12,67,11:42:40,0.2511886,1,0,15.00,16.25,13.01,14.63125,1.195017,8.167566E-02,-4.30181E+09,
849,12,68,11:42:54,0.1995262,1,0,15.00,16.25,13.01,14.80045,1.275249,8.616284E-02,-5.349744E+09,
850,12,69,11:43:11,0.1584893,1,0,15.00,16.25,13.01,14.98161,1.340138,8.945221E-02,-6.649678E+09,
851,12,70,11:43:31,0.1258925,1,0,15.00,16.25,13.01,15.15818,1.435539,9.470387E-02,-8.266001E+09,
852,12,71,11:43:58,0.1,1,0,15.00,16.25,13.01,15.37237,1.496878,9.737457E-02,-1.025607E+10,
853,13,1,12:38:29,1000000,1,0,10.00,11.31,8.00,11.44442,0.3713726,3.245011E-02,-1389.215,
854,13,2,12:38:36,794328.2,1,0,10.00,11.31,8.00,11.37303,0.3491498,3.069979E-02,-1760.09,
855,13,3,12:38:43,630957.3,1,0,10.00,11.31,8.00,11.34449,0.3306419,0.0291456,-2221.604,
856,13,4,12:38:49,501187.3,1,0,10.00,11.31,8.00,11.34413,0.313841,0.0276655,-2797.156,
857,13,5,12:38:55,398107.2,1,0,10.00,11.31,8.00,11.35691,0.2977506,2.621756E-02,-3517.722,
858,13,6,12:39:01,316227.8,1,0,10.00,11.31,8.00,11.37885,0.2845233,2.500458E-02,-4420.286,
859,13,7,12:39:07,251188.6,1,0,10.00,11.31,8.00,11.40882,0.2676955,0.0234639,-5550.606,
860,13,8,12:39:12,199526.2,1,0,10.00,11.31,8.00,11.4376,0.2551545,2.230838E-02,-6970.584,
861,13,9,12:39:18,158489.3,1,0,10.00,11.31,8.00,11.46821,0.2411365,2.102651E-02,-8752.512,
862,13,10,12:39:24,125892.5,1,0,10.00,11.31,8.00,11.50324,0.2313379,2.011067E-02,-10985.62,
863,13,11,12:39:30,100000,1,0,10.00,11.31,8.00,11.53022,0.2187168,1.896901E-02,-13798.33,
864,13,12,12:39:36,79432.82,1,0,10.00,11.31,8.00,11.55548,0.2069648,1.791053E-02,-17333.76,
865,13,13,12:39:45,63095.73,1,0,10.00,11.31,8.00,11.58244,0.1948141,1.681978E-02,-21771.94,
866,13,14,12:39:50,50118.72,1,0,10.00,11.31,8.00,11.6072,0.1830374,0.0157693,-27351.72,
867,13,15,12:39:56,39810.72,1,0,10.00,11.31,8.00,11.62988,0.1717366,1.476684E-02,-34367.69,
868,13,16,12:40:02,31622.78,1,0,10.00,11.31,8.00,11.65219,0.1640582,0.0140796,-43184.36,
869,13,17,12:40:08,25118.86,1,0,10.00,11.31,8.00,11.67216,0.154537,1.323979E-02,-54274.12,
870,13,18,12:40:14,19952.62,1,0,10.00,11.31,8.00,11.69102,0.1475309,1.261916E-02,-68217.97,
871,13,19,12:40:20,15848.93,1,0,10.00,11.31,8.00,11.71005,0.1417888,1.210829E-02,-85742.82,
872,13,20,12:40:26,12589.25,1,0,10.00,11.31,8.00,11.73342,0.1384775,1.180197E-02,-107729.7,
