PBMA-051820115, 18.5.2015, 9:39
Fixed value(s) :  AC Volt  [Vrms]=1.000
 Freq.[Hz]	 Temp.[°C]	 Eps'   	 Eps''  
 1.0000e+03	 1.0000e+01	 1.7873e+00	 3.1171e-02
 7.1969e+02	 1.0000e+01	 1.7937e+00	 3.3864e-02
 5.1795e+02	 1.0000e+01	 1.8008e+00	 3.6733e-02
 3.7276e+02	 1.0000e+01	 1.8085e+00	 3.9847e-02
 2.6827e+02	 1.0000e+01	 1.8168e+00	 4.3159e-02
 1.9307e+02	 1.0000e+01	 1.8259e+00	 4.6662e-02
 1.3895e+02	 1.0000e+01	 1.8358e+00	 5.0333e-02
 1.0000e+02	 1.0000e+01	 1.8465e+00	 5.4115e-02
 7.1969e+01	 1.0000e+01	 1.8581e+00	 5.8037e-02
 5.1795e+01	 1.0000e+01	 1.8706e+00	 6.2017e-02
 3.7276e+01	 1.0000e+01	 1.8839e+00	 6.6045e-02
 2.6827e+01	 1.0000e+01	 1.8983e+00	 7.0007e-02
 1.9307e+01	 1.0000e+01	 1.9135e+00	 7.3923e-02
 1.3895e+01	 1.0000e+01	 1.9295e+00	 7.7534e-02
 1.0000e+01	 1.0000e+01	 1.9465e+00	 8.1218e-02
 7.1969e+00	 1.0000e+01	 1.9644e+00	 8.4515e-02
 5.1795e+00	 1.0000e+01	 1.9829e+00	 8.7067e-02
 3.7276e+00	 1.0000e+01	 2.0020e+00	 8.9751e-02
 2.6827e+00	 1.0000e+01	 2.0214e+00	 9.1787e-02
 1.9307e+00	 1.0000e+01	 2.0423e+00	 9.3291e-02
 1.3895e+00	 1.0000e+01	 2.0622e+00	 9.4523e-02
 1.0000e+00	 1.0000e+01	 2.0833e+00	 9.5325e-02
 7.1969e-01	 1.0000e+01	 2.1027e+00	 9.5359e-02
 5.1795e-01	 1.0000e+01	 2.1236e+00	 9.5961e-02
 3.7276e-01	 1.0000e+01	 2.1427e+00	 9.5700e-02
 2.6827e-01	 1.0000e+01	 2.1618e+00	 9.5066e-02
 1.9307e-01	 1.0000e+01	 2.1813e+00	 9.4676e-02
 1.3895e-01	 1.0000e+01	 2.2003e+00	 9.5228e-02
 1.0000e-01	 1.0000e+01	 2.2190e+00	 9.4208e-02
 7.1969e-02	 1.0000e+01	 2.2355e+00	 9.6320e-02
 5.1795e-02	 1.0000e+01	 2.2523e+00	 9.7033e-02
 3.7276e-02	 1.0000e+01	 2.2705e+00	 9.5651e-02
 2.6827e-02	 1.0000e+01	 2.2834e+00	 9.8378e-02
 1.0000e+07	 2.0000e+01	 1.7465e+00	-7.4369e-02
 7.1969e+06	 2.0000e+01	 1.7410e+00	-1.6756e-02
 5.1795e+06	 2.0000e+01	 1.7270e+00	-1.1207e-02
 3.7276e+06	 2.0000e+01	 1.7239e+00	-1.0801e-02
 2.6827e+06	 2.0000e+01	 1.7179e+00	-4.0440e-03
 1.9307e+06	 2.0000e+01	 1.7172e+00	-7.7507e-05
 1.3895e+06	 2.0000e+01	 1.7169e+00	 5.9845e-03
 1.0000e+06	 2.0000e+01	 1.7190e+00	 8.9267e-03
 7.1969e+05	 2.0000e+01	 1.7168e+00	 1.1384e-02
 5.1795e+05	 2.0000e+01	 1.7189e+00	 1.2208e-02
 3.7276e+05	 2.0000e+01	 1.7213e+00	 1.2975e-02
 2.6827e+05	 2.0000e+01	 1.7239e+00	 1.3664e-02
 1.9307e+05	 2.0000e+01	 1.7267e+00	 1.4328e-02
 1.3895e+05	 2.0000e+01	 1.7296e+00	 1.5089e-02
 1.0000e+05	 2.0000e+01	 1.7326e+00	 1.5892e-02
 7.1969e+04	 2.0000e+01	 1.7359e+00	 1.6773e-02
 5.1795e+04	 2.0000e+01	 1.7393e+00	 1.7755e-02
 3.7276e+04	 2.0000e+01	 1.7428e+00	 1.8927e-02
 2.6827e+04	 2.0000e+01	 1.7467e+00	 2.0252e-02
 1.9307e+04	 2.0000e+01	 1.7507e+00	 2.1748e-02
 1.3895e+04	 2.0000e+01	 1.7551e+00	 2.3461e-02
 1.0000e+04	 2.0000e+01	 1.7598e+00	 2.5420e-02
 7.1969e+03	 2.0000e+01	 1.7650e+00	 2.7577e-02
 5.1795e+03	 2.0000e+01	 1.7707e+00	 3.0025e-02
 3.7276e+03	 2.0000e+01	 1.7767e+00	 3.2787e-02
 2.6827e+03	 2.0000e+01	 1.7835e+00	 3.5792e-02
 1.9307e+03	 2.0000e+01	 1.7909e+00	 3.9081e-02
 1.3895e+03	 2.0000e+01	 1.7990e+00	 4.2677e-02
 1.0000e+03	 2.0000e+01	 1.8079e+00	 4.6585e-02
 7.1969e+02	 2.0000e+01	 1.8177e+00	 5.0765e-02
 5.1795e+02	 2.0000e+01	 1.8284e+00	 5.5208e-02
 3.7276e+02	 2.0000e+01	 1.8401e+00	 5.9926e-02
 2.6827e+02	 2.0000e+01	 1.8529e+00	 6.4877e-02
 1.9307e+02	 2.0000e+01	 1.8668e+00	 7.0005e-02
 1.3895e+02	 2.0000e+01	 1.8819e+00	 7.5247e-02
 1.0000e+02	 2.0000e+01	 1.8983e+00	 8.0525e-02
 7.1969e+01	 2.0000e+01	 1.9158e+00	 8.5844e-02
 5.1795e+01	 2.0000e+01	 1.9346e+00	 9.0956e-02
 3.7276e+01	 2.0000e+01	 1.9546e+00	 9.5930e-02
 2.6827e+01	 2.0000e+01	 1.9758e+00	 1.0060e-01
 1.9307e+01	 2.0000e+01	 1.9981e+00	 1.0483e-01
 1.3895e+01	 2.0000e+01	 2.0212e+00	 1.0863e-01
 1.0000e+01	 2.0000e+01	 2.0461e+00	 1.1193e-01
 7.1969e+00	 2.0000e+01	 2.0708e+00	 1.1470e-01
 5.1795e+00	 2.0000e+01	 2.0956e+00	 1.1661e-01
 3.7276e+00	 2.0000e+01	 2.1216e+00	 1.1829e-01
 2.6827e+00	 2.0000e+01	 2.1469e+00	 1.1909e-01
 1.9307e+00	 2.0000e+01	 2.1731e+00	 1.1987e-01
 1.3895e+00	 2.0000e+01	 2.1986e+00	 1.1989e-01
 1.0000e+00	 2.0000e+01	 2.2241e+00	 1.2011e-01
 7.1969e-01	 2.0000e+01	 2.2495e+00	 1.1987e-01
 5.1795e-01	 2.0000e+01	 2.2745e+00	 1.2064e-01
 3.7276e-01	 2.0000e+01	 2.2998e+00	 1.2024e-01
 2.6827e-01	 2.0000e+01	 2.3250e+00	 1.2069e-01
 1.9307e-01	 2.0000e+01	 2.3505e+00	 1.2250e-01
 1.3895e-01	 2.0000e+01	 2.3759e+00	 1.2517e-01
 1.0000e-01	 2.0000e+01	 2.4006e+00	 1.2965e-01
 7.1969e-02	 2.0000e+01	 2.4290e+00	 1.3320e-01
 5.1795e-02	 2.0000e+01	 2.4559e+00	 1.3905e-01
 3.7276e-02	 2.0000e+01	 2.4843e+00	 1.4448e-01
 2.6827e-02	 2.0000e+01	 2.5120e+00	 1.6021e-01
 1.0000e+07	 3.0000e+01	 1.7372e+00	-7.0842e-02
 7.1969e+06	 3.0000e+01	 1.7316e+00	-1.3945e-02
 5.1795e+06	 3.0000e+01	 1.7183e+00	-8.2611e-03
 3.7276e+06	 3.0000e+01	 1.7159e+00	-7.6342e-03
 2.6827e+06	 3.0000e+01	 1.7106e+00	-6.5241e-04
 1.9307e+06	 3.0000e+01	 1.7106e+00	 3.5519e-03
 1.3895e+06	 3.0000e+01	 1.7110e+00	 9.8221e-03
 1.0000e+06	 3.0000e+01	 1.7140e+00	 1.3076e-02
 7.1969e+05	 3.0000e+01	 1.7126e+00	 1.5802e-02
 5.1795e+05	 3.0000e+01	 1.7156e+00	 1.6915e-02
 3.7276e+05	 3.0000e+01	 1.7190e+00	 1.8079e-02
 2.6827e+05	 3.0000e+01	 1.7225e+00	 1.9203e-02
 1.9307e+05	 3.0000e+01	 1.7264e+00	 2.0371e-02
 1.3895e+05	 3.0000e+01	 1.7305e+00	 2.1703e-02
 1.0000e+05	 3.0000e+01	 1.7349e+00	 2.3188e-02
 7.1969e+04	 3.0000e+01	 1.7396e+00	 2.4875e-02
 5.1795e+04	 3.0000e+01	 1.7446e+00	 2.6800e-02
 3.7276e+04	 3.0000e+01	 1.7499e+00	 2.9017e-02
 2.6827e+04	 3.0000e+01	 1.7557e+00	 3.1545e-02
 1.9307e+04	 3.0000e+01	 1.7620e+00	 3.4430e-02
 1.3895e+04	 3.0000e+01	 1.7690e+00	 3.7662e-02
 1.0000e+04	 3.0000e+01	 1.7765e+00	 4.1336e-02
 7.1969e+03	 3.0000e+01	 1.7850e+00	 4.5424e-02
 5.1795e+03	 3.0000e+01	 1.7942e+00	 4.9987e-02
 3.7276e+03	 3.0000e+01	 1.8044e+00	 5.5050e-02
 2.6827e+03	 3.0000e+01	 1.8158e+00	 6.0598e-02
 1.9307e+03	 3.0000e+01	 1.8284e+00	 6.6582e-02
 1.3895e+03	 3.0000e+01	 1.8424e+00	 7.3083e-02
 1.0000e+03	 3.0000e+01	 1.8578e+00	 8.0010e-02
 7.1969e+02	 3.0000e+01	 1.8748e+00	 8.7350e-02
 5.1795e+02	 3.0000e+01	 1.8935e+00	 9.5069e-02
 3.7276e+02	 3.0000e+01	 1.9139e+00	 1.0307e-01
 2.6827e+02	 3.0000e+01	 1.9363e+00	 1.1121e-01
 1.9307e+02	 3.0000e+01	 1.9606e+00	 1.1941e-01
 1.3895e+02	 3.0000e+01	 1.9869e+00	 1.2748e-01
 1.0000e+02	 3.0000e+01	 2.0150e+00	 1.3525e-01
 7.1969e+01	 3.0000e+01	 2.0458e+00	 1.4271e-01
 5.1795e+01	 3.0000e+01	 2.0774e+00	 1.4947e-01
 3.7276e+01	 3.0000e+01	 2.1106e+00	 1.5554e-01
 2.6827e+01	 3.0000e+01	 2.1451e+00	 1.6072e-01
 1.9307e+01	 3.0000e+01	 2.1806e+00	 1.6505e-01
 1.3895e+01	 3.0000e+01	 2.2169e+00	 1.6851e-01
 1.0000e+01	 3.0000e+01	 2.2536e+00	 1.7125e-01
 7.1969e+00	 3.0000e+01	 2.2908e+00	 1.7289e-01
 5.1795e+00	 3.0000e+01	 2.3282e+00	 1.7391e-01
 3.7276e+00	 3.0000e+01	 2.3658e+00	 1.7509e-01
 2.6827e+00	 3.0000e+01	 2.4032e+00	 1.7542e-01
 1.9307e+00	 3.0000e+01	 2.4405e+00	 1.7561e-01
 1.3895e+00	 3.0000e+01	 2.4777e+00	 1.7614e-01
 1.0000e+00	 3.0000e+01	 2.5151e+00	 1.7628e-01
 7.1969e-01	 3.0000e+01	 2.5509e+00	 1.7715e-01
 5.1795e-01	 3.0000e+01	 2.5878e+00	 1.7829e-01
 3.7276e-01	 3.0000e+01	 2.6247e+00	 1.7976e-01
 2.6827e-01	 3.0000e+01	 2.6616e+00	 1.8209e-01
 1.9307e-01	 3.0000e+01	 2.6987e+00	 1.8531e-01
 1.3895e-01	 3.0000e+01	 2.7333e+00	 1.9023e-01
 1.0000e-01	 3.0000e+01	 2.7677e+00	 1.9968e-01
 7.1969e-02	 3.0000e+01	 2.8035e+00	 2.0978e-01
 5.1795e-02	 3.0000e+01	 2.8367e+00	 2.2833e-01
 3.7276e-02	 3.0000e+01	 2.8666e+00	 2.5383e-01
 2.6827e-02	 3.0000e+01	 2.8985e+00	 2.9213e-01
 1.0000e+07	 4.0000e+01	 1.7277e+00	-6.7695e-02
 7.1969e+06	 4.0000e+01	 1.7239e+00	-1.0038e-02
 5.1795e+06	 4.0000e+01	 1.7115e+00	-4.1054e-03
 3.7276e+06	 4.0000e+01	 1.7100e+00	-3.1701e-03
 2.6827e+06	 4.0000e+01	 1.7056e+00	 4.1266e-03
 1.9307e+06	 4.0000e+01	 1.7066e+00	 8.6924e-03
 1.3895e+06	 4.0000e+01	 1.7082e+00	 1.5341e-02
 1.0000e+06	 4.0000e+01	 1.7122e+00	 1.9053e-02
 7.1969e+05	 4.0000e+01	 1.7120e+00	 2.2265e-02
 5.1795e+05	 4.0000e+01	 1.7163e+00	 2.3987e-02
 3.7276e+05	 4.0000e+01	 1.7211e+00	 2.5786e-02
 2.6827e+05	 4.0000e+01	 1.7261e+00	 2.7690e-02
 1.9307e+05	 4.0000e+01	 1.7317e+00	 2.9779e-02
 1.3895e+05	 4.0000e+01	 1.7376e+00	 3.2187e-02
 1.0000e+05	 4.0000e+01	 1.7439e+00	 3.4941e-02
 7.1969e+04	 4.0000e+01	 1.7509e+00	 3.8048e-02
 5.1795e+04	 4.0000e+01	 1.7585e+00	 4.1642e-02
 3.7276e+04	 4.0000e+01	 1.7667e+00	 4.5792e-02
 2.6827e+04	 4.0000e+01	 1.7759e+00	 5.0495e-02
 1.9307e+04	 4.0000e+01	 1.7860e+00	 5.5807e-02
 1.3895e+04	 4.0000e+01	 1.7973e+00	 6.1816e-02
 1.0000e+04	 4.0000e+01	 1.8097e+00	 6.8549e-02
 7.1969e+03	 4.0000e+01	 1.8237e+00	 7.5963e-02
 5.1795e+03	 4.0000e+01	 1.8394e+00	 8.4219e-02
 3.7276e+03	 4.0000e+01	 1.8568e+00	 9.3178e-02
 2.6827e+03	 4.0000e+01	 1.8763e+00	 1.0286e-01
 1.9307e+03	 4.0000e+01	 1.8981e+00	 1.1324e-01
 1.3895e+03	 4.0000e+01	 1.9224e+00	 1.2417e-01
 1.0000e+03	 4.0000e+01	 1.9492e+00	 1.3553e-01
 7.1969e+02	 4.0000e+01	 1.9788e+00	 1.4718e-01
 5.1795e+02	 4.0000e+01	 2.0111e+00	 1.5880e-01
 3.7276e+02	 4.0000e+01	 2.0471e+00	 1.7030e-01
 2.6827e+02	 4.0000e+01	 2.0851e+00	 1.8114e-01
 1.9307e+02	 4.0000e+01	 2.1260e+00	 1.9117e-01
 1.3895e+02	 4.0000e+01	 2.1690e+00	 1.9998e-01
 1.0000e+02	 4.0000e+01	 2.2140e+00	 2.0730e-01
 7.1969e+01	 4.0000e+01	 2.2607e+00	 2.1298e-01
 5.1795e+01	 4.0000e+01	 2.3085e+00	 2.1683e-01
 3.7276e+01	 4.0000e+01	 2.3570e+00	 2.1889e-01
 2.6827e+01	 4.0000e+01	 2.4058e+00	 2.1918e-01
 1.9307e+01	 4.0000e+01	 2.4543e+00	 2.1764e-01
 1.3895e+01	 4.0000e+01	 2.5019e+00	 2.1456e-01
 1.0000e+01	 4.0000e+01	 2.5487e+00	 2.1009e-01
 7.1969e+00	 4.0000e+01	 2.5935e+00	 2.0413e-01
 5.1795e+00	 4.0000e+01	 2.6365e+00	 1.9776e-01
 3.7276e+00	 4.0000e+01	 2.6783e+00	 1.9034e-01
 2.6827e+00	 4.0000e+01	 2.7175e+00	 1.8246e-01
 1.9307e+00	 4.0000e+01	 2.7543e+00	 1.7441e-01
 1.3895e+00	 4.0000e+01	 2.7879e+00	 1.6778e-01
 1.0000e+00	 4.0000e+01	 2.8198e+00	 1.6151e-01
 7.1969e-01	 4.0000e+01	 2.8468e+00	 1.5761e-01
 5.1795e-01	 4.0000e+01	 2.8730e+00	 1.5708e-01
 3.7276e-01	 4.0000e+01	 2.8956e+00	 1.6251e-01
 2.6827e-01	 4.0000e+01	 2.9142e+00	 1.7386e-01
 1.9307e-01	 4.0000e+01	 2.9306e+00	 1.9585e-01
 1.3895e-01	 4.0000e+01	 2.9455e+00	 2.3187e-01
 1.0000e-01	 4.0000e+01	 2.9586e+00	 2.8695e-01
 7.1969e-02	 4.0000e+01	 2.9709e+00	 3.7050e-01
 5.1795e-02	 4.0000e+01	 2.9807e+00	 4.8732e-01
 3.7276e-02	 4.0000e+01	 2.9911e+00	 6.5284e-01
 2.6827e-02	 4.0000e+01	 3.0093e+00	 8.8211e-01
 1.0000e+07	 5.0000e+01	 1.7224e+00	-6.1741e-02
 7.1969e+06	 5.0000e+01	 1.7181e+00	-4.8541e-03
 5.1795e+06	 5.0000e+01	 1.7069e+00	 1.4734e-03
 3.7276e+06	 5.0000e+01	 1.7066e+00	 2.8728e-03
 2.6827e+06	 5.0000e+01	 1.7035e+00	 1.0671e-02
 1.9307e+06	 5.0000e+01	 1.7058e+00	 1.5757e-02
 1.3895e+06	 5.0000e+01	 1.7087e+00	 2.3081e-02
 1.0000e+06	 5.0000e+01	 1.7143e+00	 2.7508e-02
 7.1969e+05	 5.0000e+01	 1.7158e+00	 3.1574e-02
 5.1795e+05	 5.0000e+01	 1.7219e+00	 3.4295e-02
 3.7276e+05	 5.0000e+01	 1.7286e+00	 3.7290e-02
 2.6827e+05	 5.0000e+01	 1.7359e+00	 4.0586e-02
 1.9307e+05	 5.0000e+01	 1.7439e+00	 4.4352e-02
 1.3895e+05	 5.0000e+01	 1.7526e+00	 4.8612e-02
 1.0000e+05	 5.0000e+01	 1.7621e+00	 5.3581e-02
 7.1969e+04	 5.0000e+01	 1.7727e+00	 5.9229e-02
 5.1795e+04	 5.0000e+01	 1.7844e+00	 6.5761e-02
 3.7276e+04	 5.0000e+01	 1.7974e+00	 7.3201e-02
 2.6827e+04	 5.0000e+01	 1.8121e+00	 8.1612e-02
 1.9307e+04	 5.0000e+01	 1.8286e+00	 9.1062e-02
 1.3895e+04	 5.0000e+01	 1.8472e+00	 1.0157e-01
 1.0000e+04	 5.0000e+01	 1.8680e+00	 1.1313e-01
 7.1969e+03	 5.0000e+01	 1.8918e+00	 1.2573e-01
 5.1795e+03	 5.0000e+01	 1.9184e+00	 1.3926e-01
 3.7276e+03	 5.0000e+01	 1.9481e+00	 1.5354e-01
 2.6827e+03	 5.0000e+01	 1.9816e+00	 1.6836e-01
 1.9307e+03	 5.0000e+01	 2.0187e+00	 1.8330e-01
 1.3895e+03	 5.0000e+01	 2.0607e+00	 1.9811e-01
 1.0000e+03	 5.0000e+01	 2.1054e+00	 2.1204e-01
 7.1969e+02	 5.0000e+01	 2.1539e+00	 2.2463e-01
 5.1795e+02	 5.0000e+01	 2.2056e+00	 2.3527e-01
 3.7276e+02	 5.0000e+01	 2.2604e+00	 2.4343e-01
 2.6827e+02	 5.0000e+01	 2.3167e+00	 2.4844e-01
 1.9307e+02	 5.0000e+01	 2.3742e+00	 2.5009e-01
 1.3895e+02	 5.0000e+01	 2.4318e+00	 2.4822e-01
 1.0000e+02	 5.0000e+01	 2.4884e+00	 2.4286e-01
 7.1969e+01	 5.0000e+01	 2.5430e+00	 2.3427e-01
 5.1795e+01	 5.0000e+01	 2.5948e+00	 2.2287e-01
 3.7276e+01	 5.0000e+01	 2.6427e+00	 2.0938e-01
 2.6827e+01	 5.0000e+01	 2.6866e+00	 1.9439e-01
 1.9307e+01	 5.0000e+01	 2.7263e+00	 1.7862e-01
 1.3895e+01	 5.0000e+01	 2.7613e+00	 1.6299e-01
 1.0000e+01	 5.0000e+01	 2.7919e+00	 1.4806e-01
 7.1969e+00	 5.0000e+01	 2.8180e+00	 1.3498e-01
 5.1795e+00	 5.0000e+01	 2.8404e+00	 1.2409e-01
 3.7276e+00	 5.0000e+01	 2.8588e+00	 1.1645e-01
 2.6827e+00	 5.0000e+01	 2.8743e+00	 1.1332e-01
 1.9307e+00	 5.0000e+01	 2.8869e+00	 1.1535e-01
 1.3895e+00	 5.0000e+01	 2.8974e+00	 1.2526e-01
 1.0000e+00	 5.0000e+01	 2.9055e+00	 1.4307e-01
 7.1969e-01	 5.0000e+01	 2.9126e+00	 1.7452e-01
 5.1795e-01	 5.0000e+01	 2.9183e+00	 2.2036e-01
 3.7276e-01	 5.0000e+01	 2.9236e+00	 2.8855e-01
 2.6827e-01	 5.0000e+01	 2.9295e+00	 3.8790e-01
 1.9307e-01	 5.0000e+01	 2.9366e+00	 5.2732e-01
 1.3895e-01	 5.0000e+01	 2.9445e+00	 7.2248e-01
 1.0000e-01	 5.0000e+01	 2.9558e+00	 9.9738e-01
 7.1969e-02	 5.0000e+01	 2.9783e+00	 1.3713e+00
 5.1795e-02	 5.0000e+01	 3.0107e+00	 1.8866e+00
 3.7276e-02	 5.0000e+01	 3.0517e+00	 2.5955e+00
 2.6827e-02	 5.0000e+01	 3.1111e+00	 3.5543e+00
 1.0000e+07	 6.0000e+01	 1.7194e+00	-5.3825e-02
 7.1969e+06	 6.0000e+01	 1.7165e+00	 3.0779e-03
 5.1795e+06	 6.0000e+01	 1.7067e+00	 9.5529e-03
 3.7276e+06	 6.0000e+01	 1.7078e+00	 1.1104e-02
 2.6827e+06	 6.0000e+01	 1.7062e+00	 1.9596e-02
 1.9307e+06	 6.0000e+01	 1.7102e+00	 2.5616e-02
 1.3895e+06	 6.0000e+01	 1.7149e+00	 3.4066e-02
 1.0000e+06	 6.0000e+01	 1.7226e+00	 3.9699e-02
 7.1969e+05	 6.0000e+01	 1.7268e+00	 4.5240e-02
 5.1795e+05	 6.0000e+01	 1.7354e+00	 4.9651e-02
 3.7276e+05	 6.0000e+01	 1.7450e+00	 5.4690e-02
 2.6827e+05	 6.0000e+01	 1.7556e+00	 6.0370e-02
 1.9307e+05	 6.0000e+01	 1.7673e+00	 6.6867e-02
 1.3895e+05	 6.0000e+01	 1.7804e+00	 7.4421e-02
 1.0000e+05	 6.0000e+01	 1.7950e+00	 8.3110e-02
 7.1969e+04	 6.0000e+01	 1.8116e+00	 9.2979e-02
 5.1795e+04	 6.0000e+01	 1.8302e+00	 1.0419e-01
 3.7276e+04	 6.0000e+01	 1.8512e+00	 1.1677e-01
 2.6827e+04	 6.0000e+01	 1.8752e+00	 1.3073e-01
 1.9307e+04	 6.0000e+01	 1.9026e+00	 1.4601e-01
 1.3895e+04	 6.0000e+01	 1.9336e+00	 1.6236e-01
 1.0000e+04	 6.0000e+01	 1.9687e+00	 1.7956e-01
 7.1969e+03	 6.0000e+01	 2.0083e+00	 1.9727e-01
 5.1795e+03	 6.0000e+01	 2.0535e+00	 2.1491e-01
 3.7276e+03	 6.0000e+01	 2.1026e+00	 2.3155e-01
 2.6827e+03	 6.0000e+01	 2.1563e+00	 2.4639e-01
 1.9307e+03	 6.0000e+01	 2.2147e+00	 2.5853e-01
 1.3895e+03	 6.0000e+01	 2.2757e+00	 2.6681e-01
 1.0000e+03	 6.0000e+01	 2.3393e+00	 2.7053e-01
 7.1969e+02	 6.0000e+01	 2.4037e+00	 2.6910e-01
 5.1795e+02	 6.0000e+01	 2.4672e+00	 2.6227e-01
 3.7276e+02	 6.0000e+01	 2.5278e+00	 2.5040e-01
 2.6827e+02	 6.0000e+01	 2.5841e+00	 2.3421e-01
 1.9307e+02	 6.0000e+01	 2.6350e+00	 2.1486e-01
 1.3895e+02	 6.0000e+01	 2.6798e+00	 1.9354e-01
 1.0000e+02	 6.0000e+01	 2.7182e+00	 1.7170e-01
 7.1969e+01	 6.0000e+01	 2.7503e+00	 1.5066e-01
 5.1795e+01	 6.0000e+01	 2.7766e+00	 1.3133e-01
 3.7276e+01	 6.0000e+01	 2.7980e+00	 1.1451e-01
 2.6827e+01	 6.0000e+01	 2.8150e+00	 1.0085e-01
 1.9307e+01	 6.0000e+01	 2.8284e+00	 9.0965e-02
 1.3895e+01	 6.0000e+01	 2.8391e+00	 8.5175e-02
 1.0000e+01	 6.0000e+01	 2.8473e+00	 8.4451e-02
 7.1969e+00	 6.0000e+01	 2.8536e+00	 8.9574e-02
 5.1795e+00	 6.0000e+01	 2.8588e+00	 1.0178e-01
 3.7276e+00	 6.0000e+01	 2.8629e+00	 1.2278e-01
 2.6827e+00	 6.0000e+01	 2.8662e+00	 1.5588e-01
 1.9307e+00	 6.0000e+01	 2.8690e+00	 2.0439e-01
 1.3895e+00	 6.0000e+01	 2.8717e+00	 2.7486e-01
 1.0000e+00	 6.0000e+01	 2.8756e+00	 3.7362e-01
 7.1969e-01	 6.0000e+01	 2.8792e+00	 5.1291e-01
 5.1795e-01	 6.0000e+01	 2.8871e+00	 7.0572e-01
 3.7276e-01	 6.0000e+01	 2.8993e+00	 9.7422e-01
 2.6827e-01	 6.0000e+01	 2.9163e+00	 1.3465e+00
 1.9307e-01	 6.0000e+01	 2.9427e+00	 1.8575e+00
 1.3895e-01	 6.0000e+01	 2.9798e+00	 2.5653e+00
 1.0000e-01	 6.0000e+01	 3.0320e+00	 3.5366e+00
 7.1969e-02	 6.0000e+01	 3.1006e+00	 4.8750e+00
 5.1795e-02	 6.0000e+01	 3.2068e+00	 6.7197e+00
 3.7276e-02	 6.0000e+01	 3.3602e+00	 9.2632e+00
 2.6827e-02	 6.0000e+01	 3.5921e+00	 1.2691e+01
 1.0000e+07	 7.0000e+01	 1.7068e+00	-5.0956e-02
 7.1969e+06	 7.0000e+01	 1.7191e+00	 2.2746e-02
 5.1795e+06	 7.0000e+01	 1.7184e+00	 2.4313e-02
 3.7276e+06	 7.0000e+01	 1.7213e+00	 2.2837e-02
 2.6827e+06	 7.0000e+01	 1.7211e+00	 3.2156e-02
 1.9307e+06	 7.0000e+01	 1.7271e+00	 3.9543e-02
 1.3895e+06	 7.0000e+01	 1.7348e+00	 4.9521e-02
 1.0000e+06	 7.0000e+01	 1.7452e+00	 5.7368e-02
 7.1969e+05	 7.0000e+01	 1.7522e+00	 6.5752e-02
 5.1795e+05	 7.0000e+01	 1.7647e+00	 7.3083e-02
 3.7276e+05	 7.0000e+01	 1.7788e+00	 8.1500e-02
 2.6827e+05	 7.0000e+01	 1.7947e+00	 9.1101e-02
 1.9307e+05	 7.0000e+01	 1.8126e+00	 1.0216e-01
 1.3895e+05	 7.0000e+01	 1.8329e+00	 1.1473e-01
 1.0000e+05	 7.0000e+01	 1.8559e+00	 1.2897e-01
 7.1969e+04	 7.0000e+01	 1.8825e+00	 1.4484e-01
 5.1795e+04	 7.0000e+01	 1.9128e+00	 1.6225e-01
 3.7276e+04	 7.0000e+01	 1.9473e+00	 1.8100e-01
 2.6827e+04	 7.0000e+01	 1.9869e+00	 2.0057e-01
 1.9307e+04	 7.0000e+01	 2.0332e+00	 2.2053e-01
 1.3895e+04	 7.0000e+01	 2.0835e+00	 2.3967e-01
 1.0000e+04	 7.0000e+01	 2.1395e+00	 2.5703e-01
 7.1969e+03	 7.0000e+01	 2.2012e+00	 2.7130e-01
 5.1795e+03	 7.0000e+01	 2.2668e+00	 2.8099e-01
 3.7276e+03	 7.0000e+01	 2.3355e+00	 2.8482e-01
 2.6827e+03	 7.0000e+01	 2.4049e+00	 2.8192e-01
 1.9307e+03	 7.0000e+01	 2.4726e+00	 2.7199e-01
 1.3895e+03	 7.0000e+01	 2.5366e+00	 2.5553e-01
 1.0000e+03	 7.0000e+01	 2.5942e+00	 2.3386e-01
 7.1969e+02	 7.0000e+01	 2.6444e+00	 2.0874e-01
 5.1795e+02	 7.0000e+01	 2.6863e+00	 1.8235e-01
 3.7276e+02	 7.0000e+01	 2.7204e+00	 1.5634e-01
 2.6827e+02	 7.0000e+01	 2.7472e+00	 1.3233e-01
 1.9307e+02	 7.0000e+01	 2.7680e+00	 1.1144e-01
 1.3895e+02	 7.0000e+01	 2.7839e+00	 9.4108e-02
 1.0000e+02	 7.0000e+01	 2.7958e+00	 8.0753e-02
 7.1969e+01	 7.0000e+01	 2.8048e+00	 7.1547e-02
 5.1795e+01	 7.0000e+01	 2.8116e+00	 6.6664e-02
 3.7276e+01	 7.0000e+01	 2.8167e+00	 6.6475e-02
 2.6827e+01	 7.0000e+01	 2.8204e+00	 7.1654e-02
 1.9307e+01	 7.0000e+01	 2.8233e+00	 8.3184e-02
 1.3895e+01	 7.0000e+01	 2.8257e+00	 1.0271e-01
 1.0000e+01	 7.0000e+01	 2.8276e+00	 1.3263e-01
 7.1969e+00	 7.0000e+01	 2.8293e+00	 1.7632e-01
 5.1795e+00	 7.0000e+01	 2.8312e+00	 2.3893e-01
 3.7276e+00	 7.0000e+01	 2.8335e+00	 3.2705e-01
 2.6827e+00	 7.0000e+01	 2.8366e+00	 4.5044e-01
 1.9307e+00	 7.0000e+01	 2.8423e+00	 6.2196e-01
